"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	6.6388	0.47023	0.00049552	2.6021e-05	0.00070496	0.0094878	0.0010756	0.009987	7.0121e-05	0.0014647	0.0002231	0.0021052	0.00030387	0.0012631	9.6578e-06	9.3995e-05	2.7692e-06	4.2017e-06	1.0741e-05	0.00018907	1.9117e-05	7.6152e-05	7.5057e-05	0.00012781	0.00010962	0.00057911	4.8248e-07	2.1414e-05	3.9658e-07	5.1225e-07	3.8263e-08	8.2677e-08	5.257e-09	3.0968e-08	5.7411e-09	1.6093e-08	5.2308e-09	1.7227e-08	3.8451e-09	9.4663e-09	1.7118e-09	4.7951e-09	5.6192e-10	1.8389e-09	9.4756e-10	2.7358e-09	8.8951e-10	2.3892e-09	5.2574e-10	2.821e-09	5.9537e-10	3.462e-09	6.6223e-10	1.6344e-09	3.9261e-10	4.0685e-09	3.6351e-10	1.0871e-09	2.5863e-10	9.6462e-10	1.1409e-10	1.0886e-09	1.8712e-10	8.5072e-10	2.123e-10	8.5137e-10	3.2228e-10	5.3495e-10	1.0924e-10	5.4202e-10	7.9081e-11	4.9381e-10	4.4502e-11	4.942e-10	1.7079e-10	7.3411e-10	4.8285e-10	9.1743e-10	1.7106e-10	2.9997e-10	9.2043e-11	8.5951e-10	4.4758e-11	5.0103e-11	3.0349e-11
1.01623	6.8756	0.48324	0.00051003	2.6957e-05	0.00072713	0.0097569	0.0011088	0.010267	7.2292e-05	0.0015061	0.00022956	0.0021639	0.00031247	0.0012989	9.9761e-06	9.6894e-05	2.869e-06	4.3453e-06	1.1107e-05	0.00019457	1.9693e-05	7.8406e-05	7.7133e-05	0.00013141	0.00011258	0.00059573	4.988e-07	2.2049e-05	4.0797e-07	5.2697e-07	3.9364e-08	8.5057e-08	5.4083e-09	3.1857e-08	5.9064e-09	1.6555e-08	5.3811e-09	1.7722e-08	3.9558e-09	9.7389e-09	1.761e-09	4.9332e-09	5.781e-10	1.8919e-09	9.7485e-10	2.8143e-09	9.1514e-10	2.4578e-09	5.4083e-10	2.9021e-09	6.1249e-10	3.5617e-09	6.8127e-10	1.6815e-09	4.039e-10	4.1856e-09	3.7397e-10	1.1184e-09	2.6607e-10	9.9236e-10	1.1737e-10	1.12e-09	1.9251e-10	8.7522e-10	2.1841e-10	8.7588e-10	3.3156e-10	5.5036e-10	1.1238e-10	5.5763e-10	8.1359e-11	5.0803e-10	4.5784e-11	5.0844e-10	1.7571e-10	7.5527e-10	4.9676e-10	9.4387e-10	1.7599e-10	3.0862e-10	9.4697e-11	8.843e-10	4.6049e-11	5.155e-11	3.1226e-11
1.03036	7.1234	0.49674	0.00052509	2.7935e-05	0.00075019	0.010036	0.0011433	0.010557	7.4551e-05	0.001549	0.00023627	0.0022248	0.00032141	0.0013362	1.0308e-05	9.9911e-05	2.9733e-06	4.4954e-06	1.1489e-05	0.00020028	2.0291e-05	8.0747e-05	7.9288e-05	0.00013516	0.00011566	0.00061299	5.1581e-07	2.2709e-05	4.198e-07	5.4224e-07	4.0508e-08	8.7529e-08	5.5655e-09	3.278e-08	6.0781e-09	1.7035e-08	5.5369e-09	1.8235e-08	4.0708e-09	1.0022e-08	1.8122e-09	5.0765e-09	5.949e-10	1.9467e-09	1.0032e-09	2.8959e-09	9.4165e-10	2.5291e-09	5.5651e-10	2.9862e-09	6.3026e-10	3.6652e-09	7.0104e-10	1.7303e-09	4.1563e-10	4.3072e-09	3.8484e-10	1.1509e-09	2.7379e-10	1.0212e-09	1.2077e-10	1.1525e-09	1.9809e-10	9.0065e-10	2.2476e-10	9.0134e-10	3.412e-10	5.6635e-10	1.1565e-10	5.7384e-10	8.3723e-11	5.228e-10	4.7115e-11	5.2323e-10	1.8082e-10	7.7725e-10	5.1121e-10	9.7133e-10	1.8111e-10	3.176e-10	9.7453e-11	9.1004e-10	4.7389e-11	5.3052e-11	3.2136e-11
1.04467	7.3839	0.51082	0.00054081	2.8961e-05	0.00077431	0.010328	0.0011794	0.01086	7.6914e-05	0.0015939	0.00024327	0.0022884	0.00033073	0.001375	1.0655e-05	0.00010306	3.0827e-06	4.6526e-06	1.189e-05	0.00020625	2.0916e-05	8.3193e-05	8.1534e-05	0.00013907	0.00011886	0.00063099	5.3363e-07	2.3398e-05	4.3215e-07	5.5818e-07	4.1701e-08	9.0106e-08	5.7293e-09	3.3743e-08	6.2564e-09	1.7535e-08	5.6995e-09	1.8771e-08	4.1903e-09	1.0316e-08	1.8656e-09	5.2255e-09	6.1238e-10	2.0038e-09	1.0326e-09	2.9809e-09	9.6929e-10	2.6034e-09	5.7286e-10	3.0741e-09	6.488e-10	3.7732e-09	7.2167e-10	1.7813e-09	4.2786e-10	4.4341e-09	3.9617e-10	1.1847e-09	2.8184e-10	1.0512e-09	1.2432e-10	1.1864e-09	2.0393e-10	9.272e-10	2.3138e-10	9.279e-10	3.5125e-10	5.8304e-10	1.1906e-10	5.9075e-10	8.6191e-11	5.3822e-10	4.8504e-11	5.3866e-10	1.8615e-10	8.0017e-10	5.2629e-10	9.9998e-10	1.8645e-10	3.2697e-10	1.0033e-10	9.369e-10	4.8788e-11	5.462e-11	3.3086e-11
1.05919	7.6547	0.52533	0.00055702	3.0024e-05	0.00079922	0.010629	0.0012166	0.011172	7.9352e-05	0.00164	0.00025049	0.0023539	0.00034034	0.001415	1.1014e-05	0.00010632	3.1962e-06	4.8153e-06	1.2304e-05	0.0002124	2.1561e-05	8.5714e-05	8.3847e-05	0.00014309	0.00012216	0.00064955	5.5207e-07	2.4108e-05	4.4487e-07	5.7461e-07	4.293e-08	9.2752e-08	5.8976e-09	3.4735e-08	6.4403e-09	1.8051e-08	5.8671e-09	1.9322e-08	4.3134e-09	1.0619e-08	1.9204e-09	5.379e-09	6.3037e-10	2.0627e-09	1.0629e-09	3.0686e-09	9.9778e-10	2.68e-09	5.8972e-10	3.1646e-09	6.6791e-10	3.8845e-09	7.4293e-10	1.8338e-09	4.4048e-10	4.5649e-09	4.0785e-10	1.2197e-09	2.9015e-10	1.0822e-09	1.2799e-10	1.2214e-09	2.0994e-10	9.5455e-10	2.3821e-10	9.5528e-10	3.6162e-10	6.0024e-10	1.2257e-10	6.0819e-10	8.8734e-11	5.5411e-10	4.9936e-11	5.5456e-10	1.9165e-10	8.2381e-10	5.4183e-10	1.0295e-09	1.9195e-10	3.3663e-10	1.0329e-10	9.6459e-10	5.0229e-11	5.6236e-11	3.4065e-11
1.07391	7.9387	0.54042	0.00057388	3.1133e-05	0.0008252	0.010942	0.0012554	0.011497	8.1895e-05	0.0016881	0.00025801	0.002422	0.00035034	0.0014567	1.1389e-05	0.00010971	3.3149e-06	4.9856e-06	1.2737e-05	0.0002188	2.2233e-05	8.834e-05	8.6252e-05	0.00014728	0.00012559	0.00066885	5.7133e-07	2.4848e-05	4.581e-07	5.917e-07	4.4204e-08	9.5506e-08	6.0727e-09	3.5768e-08	6.6315e-09	1.8587e-08	6.0414e-09	1.9896e-08	4.4415e-09	1.0935e-08	1.9774e-09	5.5388e-09	6.4909e-10	2.124e-09	1.0945e-09	3.1598e-09	1.0274e-09	2.7597e-09	6.0726e-10	3.2588e-09	6.8779e-10	4.0003e-09	7.6505e-10	1.8884e-09	4.536e-10	4.701e-09	4.2001e-10	1.256e-09	2.9878e-10	1.1144e-09	1.3179e-10	1.2578e-09	2.1619e-10	9.8301e-10	2.4531e-10	9.8377e-10	3.724e-10	6.1814e-10	1.2622e-10	6.2633e-10	9.1381e-11	5.7064e-10	5.1425e-11	5.711e-10	1.9737e-10	8.484e-10	5.58e-10	1.0602e-09	1.9768e-10	3.4668e-10	1.0638e-10	9.9339e-10	5.1729e-11	5.7917e-11	3.5083e-11
1.08884	8.233	0.55588	0.00059118	3.2276e-05	0.00085189	0.011262	0.0012953	0.01183	8.4506e-05	0.0017373	0.00026572	0.0024919	0.00036058	0.0014994	1.1775e-05	0.0001132	3.4375e-06	5.1611e-06	1.3183e-05	0.00022537	2.2923e-05	9.1033e-05	8.8714e-05	0.00015157	0.0001291	0.00068866	5.9117e-07	2.5608e-05	4.7168e-07	6.0924e-07	4.5511e-08	9.833e-08	6.2523e-09	3.6827e-08	6.8277e-09	1.9138e-08	6.2203e-09	2.0485e-08	4.5729e-09	1.1258e-08	2.0359e-09	5.7027e-09	6.6829e-10	2.1868e-09	1.1269e-09	3.2533e-09	1.0578e-09	2.8414e-09	6.2525e-10	3.3554e-09	7.0819e-10	4.1192e-09	7.8775e-10	1.9445e-09	4.6706e-10	4.8407e-09	4.3248e-10	1.2933e-09	3.0765e-10	1.1475e-09	1.357e-10	1.2951e-09	2.226e-10	1.0122e-09	2.5259e-10	1.013e-09	3.8346e-10	6.3651e-10	1.2997e-10	6.4494e-10	9.4096e-11	5.876e-10	5.2954e-11	5.8808e-10	2.0323e-10	8.7362e-10	5.7459e-10	1.0918e-09	2.0356e-10	3.5699e-10	1.0954e-10	1.0229e-09	5.3267e-11	5.9642e-11	3.6129e-11
1.10397	8.1338	0.55009	0.00058714	3.2252e-05	0.00084709	0.011153	0.0012858	0.011711	8.3963e-05	0.0017206	0.00026345	0.0024669	0.00035726	0.0014848	1.1719e-05	0.00011237	3.4318e-06	5.1634e-06	1.3133e-05	0.00022333	2.2761e-05	9.0367e-05	8.7913e-05	0.00015025	0.00012785	0.00068287	5.8929e-07	2.5407e-05	4.6774e-07	6.0414e-07	4.5127e-08	9.7501e-08	6.1995e-09	3.6518e-08	6.7702e-09	1.8977e-08	6.168e-09	2.0313e-08	4.5344e-09	1.1163e-08	2.0187e-09	5.6546e-09	6.6265e-10	2.1684e-09	1.1174e-09	3.226e-09	1.0489e-09	2.8176e-09	6.2001e-10	3.3273e-09	7.0228e-10	4.0849e-09	7.8117e-10	1.9283e-09	4.6317e-10	4.8004e-09	4.2888e-10	1.2825e-09	3.0508e-10	1.1379e-09	1.3457e-10	1.2843e-09	2.2075e-10	1.0038e-09	2.5049e-10	1.0046e-09	3.8028e-10	6.3122e-10	1.2889e-10	6.3959e-10	9.3314e-11	5.8272e-10	5.2515e-11	5.832e-10	2.0155e-10	8.6639e-10	5.6983e-10	1.0827e-09	2.0187e-10	3.5403e-10	1.0864e-10	1.0145e-09	5.2827e-11	5.9151e-11	3.5831e-11
1.11931	7.7931	0.53132	0.00056992	3.1491e-05	0.00082276	0.01078	0.0012458	0.011316	8.1469e-05	0.0016634	0.00025506	0.0023839	0.0003456	0.0014351	1.1387e-05	0.00010888	3.3455e-06	5.0568e-06	1.2774e-05	0.00021601	2.2075e-05	8.763e-05	8.5112e-05	0.00014549	0.00012368	0.00066137	5.7383e-07	2.4616e-05	4.5301e-07	5.8512e-07	4.3703e-08	9.4427e-08	6.0041e-09	3.5368e-08	6.5568e-09	1.838e-08	5.9737e-09	1.9673e-08	4.3914e-09	1.0811e-08	1.955e-09	5.4764e-09	6.4177e-10	2.1001e-09	1.0822e-09	3.1243e-09	1.0159e-09	2.7289e-09	6.0049e-10	3.2226e-09	6.8019e-10	3.9566e-09	7.566e-10	1.8677e-09	4.4861e-10	4.6497e-09	4.1541e-10	1.2422e-09	2.9548e-10	1.1021e-09	1.3033e-10	1.244e-09	2.1381e-10	9.7228e-10	2.4262e-10	9.7304e-10	3.6834e-10	6.114e-10	1.2484e-10	6.1951e-10	9.0384e-11	5.6443e-10	5.0866e-11	5.649e-10	1.9522e-10	8.3921e-10	5.5195e-10	1.0488e-09	1.9554e-10	3.4292e-10	1.0523e-10	9.8268e-10	5.117e-11	5.7298e-11	3.4709e-11
1.13487	7.4647	0.51308	0.00055309	3.0741e-05	0.00079894	0.010417	0.0012068	0.010931	7.903e-05	0.0016078	0.00024689	0.0023033	0.00033426	0.0013868	1.1062e-05	0.00010546	3.2604e-06	4.9519e-06	1.242e-05	0.00020888	2.1404e-05	8.4954e-05	8.2382e-05	0.00014085	0.00011962	0.00064041	5.586e-07	2.3844e-05	4.3862e-07	5.6657e-07	4.2316e-08	9.1431e-08	5.8136e-09	3.4247e-08	6.3488e-09	1.7797e-08	5.7843e-09	1.905e-08	4.2521e-09	1.0468e-08	1.893e-09	5.3027e-09	6.2141e-10	2.0335e-09	1.0479e-09	3.0253e-09	9.8366e-10	2.6425e-09	5.8147e-10	3.1206e-09	6.5866e-10	3.8316e-09	7.3266e-10	1.8087e-09	4.3442e-10	4.5027e-09	4.0228e-10	1.2029e-09	2.8613e-10	1.0673e-09	1.2621e-10	1.2046e-09	2.0705e-10	9.4155e-10	2.3495e-10	9.4229e-10	3.567e-10	5.9208e-10	1.2089e-10	5.9994e-10	8.7528e-11	5.466e-10	4.9259e-11	5.4706e-10	1.8906e-10	8.1271e-10	5.3452e-10	1.0156e-09	1.8936e-10	3.321e-10	1.0191e-10	9.5167e-10	4.9555e-11	5.5492e-11	3.3615e-11
