"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	14.518	0.99368	0.001046	5.4916e-05	0.0014871	0.020009	0.0024771	0.023007	0.00014789	0.0043801	0.00047047	0.004438	0.00064076	0.0026624	2.0364e-05	0.00019813	5.8397e-06	0.00014614	2.2646e-05	0.00039854	4.0325e-05	0.00016066	0.00015838	0.00026962	0.00023129	0.0012216	1.0179e-06	4.516e-05	8.3654e-07	1.0805e-06	8.0713e-08	1.744e-07	1.1089e-08	6.5325e-08	1.211e-08	3.3947e-08	1.1034e-08	3.6338e-08	8.1109e-09	1.9968e-08	3.6108e-09	1.0115e-08	1.1853e-09	3.879e-09	1.9988e-09	5.771e-09	1.8764e-09	5.0398e-09	1.109e-09	5.9506e-09	1.2559e-09	7.3027e-09	1.3969e-09	3.4476e-09	8.2816e-10	8.5819e-09	7.6679e-10	2.2931e-09	5.4556e-10	2.0348e-09	2.4066e-10	2.2963e-09	3.9472e-10	1.7945e-09	4.4783e-10	1.7958e-09	6.7981e-10	1.1284e-09	2.3042e-10	1.1433e-09	1.6681e-10	1.0416e-09	9.3871e-11	1.0425e-09	3.6026e-10	1.5485e-09	1.0185e-09	1.9352e-09	3.6082e-10	6.3275e-10	1.9415e-10	1.813e-09	9.4411e-11	1.0568e-10	6.4017e-11
1.01623	14.914	1.0133	0.0010686	5.6465e-05	0.0015223	0.020419	0.0025323	0.023462	0.00015131	0.0044628	0.00048042	0.0045269	0.00065389	0.002717	2.0875e-05	0.00020268	6.0042e-06	0.00014814	2.324e-05	0.00040699	4.1225e-05	0.00016417	0.00016153	0.00027514	0.00023575	0.0012471	1.0444e-06	4.6146e-05	8.5407e-07	1.1032e-06	8.2408e-08	1.7806e-07	1.1322e-08	6.6692e-08	1.2365e-08	3.4657e-08	1.1265e-08	3.71e-08	8.2813e-09	2.0388e-08	3.6867e-09	1.0328e-08	1.2102e-09	3.9606e-09	2.0408e-09	5.8917e-09	1.9158e-09	5.1453e-09	1.1322e-09	6.0753e-09	1.2822e-09	7.4561e-09	1.4262e-09	3.52e-09	8.4554e-10	8.7622e-09	7.8288e-10	2.3413e-09	5.57e-10	2.0774e-09	2.457e-10	2.3445e-09	4.03e-10	1.8322e-09	4.5723e-10	1.8336e-09	6.9409e-10	1.1521e-09	2.3526e-10	1.1673e-09	1.7032e-10	1.0635e-09	9.5844e-11	1.0644e-09	3.6784e-10	1.5811e-09	1.0399e-09	1.9759e-09	3.6841e-10	6.4606e-10	1.9824e-10	1.8512e-09	9.6399e-11	1.0791e-10	6.5367e-11
1.03036	15.323	1.0336	0.0010918	5.8069e-05	0.0015586	0.020841	0.0025893	0.02393	0.00015484	0.004548	0.00049067	0.0046185	0.00066743	0.0027733	2.1403e-05	0.00020737	6.1746e-06	0.00015021	2.3854e-05	0.0004157	4.2153e-05	0.00016778	0.00016478	0.00028082	0.00024035	0.0012734	1.0718e-06	4.7162e-05	8.7212e-07	1.1265e-06	8.4153e-08	1.8184e-07	1.1562e-08	6.8099e-08	1.2627e-08	3.5388e-08	1.1503e-08	3.7883e-08	8.4569e-09	2.082e-08	3.7648e-09	1.0546e-08	1.2359e-09	4.0441e-09	2.084e-09	6.016e-09	1.9562e-09	5.254e-09	1.1561e-09	6.2037e-09	1.3093e-09	7.6141e-09	1.4564e-09	3.5946e-09	8.6344e-10	8.9479e-09	7.9947e-10	2.3908e-09	5.6878e-10	2.1214e-09	2.509e-10	2.3942e-09	4.1153e-10	1.871e-09	4.6692e-10	1.8725e-09	7.0881e-10	1.1765e-09	2.4025e-10	1.1921e-09	1.7393e-10	1.0861e-09	9.7877e-11	1.087e-09	3.7564e-10	1.6146e-09	1.062e-09	2.0178e-09	3.7623e-10	6.5978e-10	2.0245e-10	1.8905e-09	9.8446e-11	1.1021e-10	6.6758e-11
1.04467	15.751	1.0546	0.0011159	5.974e-05	0.0015963	0.021279	0.0026484	0.024413	0.00015851	0.004636	0.00050129	0.0047134	0.00068145	0.0028315	2.1952e-05	0.00021224	6.3522e-06	0.00015232	2.4493e-05	0.00042473	4.3116e-05	0.00017153	0.00016815	0.00028671	0.0002451	0.0013007	1.1003e-06	4.8215e-05	8.9082e-07	1.1506e-06	8.5961e-08	1.8574e-07	1.181e-08	6.9557e-08	1.2897e-08	3.6146e-08	1.1749e-08	3.8693e-08	8.6379e-09	2.1266e-08	3.8457e-09	1.0772e-08	1.2623e-09	4.1306e-09	2.1286e-09	6.1448e-09	1.9981e-09	5.3665e-09	1.1809e-09	6.3367e-09	1.3374e-09	7.7778e-09	1.4876e-09	3.6718e-09	8.8198e-10	9.1402e-09	8.1665e-10	2.4421e-09	5.8098e-10	2.1669e-09	2.5628e-10	2.4456e-09	4.2036e-10	1.9113e-09	4.7695e-10	1.9127e-09	7.2405e-10	1.2018e-09	2.4541e-10	1.2177e-09	1.7767e-10	1.1094e-09	9.9983e-11	1.1103e-09	3.8373e-10	1.6494e-09	1.0849e-09	2.0613e-09	3.8433e-10	6.7399e-10	2.0681e-10	1.9312e-09	1.0057e-10	1.1259e-10	6.8199e-11
1.05919	16.191	1.076	0.0011405	6.1454e-05	0.0016348	0.021726	0.0027087	0.024907	0.00016226	0.0047257	0.00051213	0.0048101	0.00069575	0.002891	2.2515e-05	0.00021722	6.5344e-06	0.00015451	2.5148e-05	0.00043394	4.4099e-05	0.00017535	0.00017158	0.00029272	0.00024995	0.0013285	1.1295e-06	4.9291e-05	9.099e-07	1.1753e-06	8.7806e-08	1.8971e-07	1.2062e-08	7.1045e-08	1.3172e-08	3.6919e-08	1.2e-08	3.952e-08	8.8223e-09	2.172e-08	3.9278e-09	1.1002e-08	1.2893e-09	4.2189e-09	2.1741e-09	6.2762e-09	2.0408e-09	5.4814e-09	1.2062e-09	6.4725e-09	1.3661e-09	7.9449e-09	1.5195e-09	3.7506e-09	9.009e-10	9.3365e-09	8.3417e-10	2.4945e-09	5.9343e-10	2.2134e-09	2.6177e-10	2.4981e-09	4.2938e-10	1.9523e-09	4.8719e-10	1.9538e-09	7.396e-10	1.2277e-09	2.5068e-10	1.2439e-09	1.8148e-10	1.1333e-09	1.0213e-10	1.1342e-09	3.9197e-10	1.6849e-09	1.1082e-09	2.1056e-09	3.9259e-10	6.8849e-10	2.1126e-10	1.9728e-09	1.0273e-10	1.1501e-10	6.967e-11
1.07391	16.649	1.098	0.0011659	6.3225e-05	0.0016747	0.022187	0.0027711	0.025415	0.00016613	0.0048175	0.00052332	0.00491	0.00071051	0.0029524	2.3097e-05	0.00022237	6.7236e-06	0.00015673	2.5827e-05	0.00044346	4.5115e-05	0.0001793	0.00017511	0.00029891	0.00025494	0.0013572	1.1597e-06	5.0402e-05	9.2959e-07	1.2007e-06	8.97e-08	1.938e-07	1.2323e-08	7.258e-08	1.3457e-08	3.7717e-08	1.2259e-08	4.0374e-08	9.0127e-09	2.2189e-08	4.0126e-09	1.1239e-08	1.3171e-09	4.31e-09	2.221e-09	6.4118e-09	2.0848e-09	5.5999e-09	1.2322e-09	6.6126e-09	1.3957e-09	8.1173e-09	1.5524e-09	3.8319e-09	9.2042e-10	9.5391e-09	8.5227e-10	2.5486e-09	6.0629e-10	2.2614e-09	2.6743e-10	2.5522e-09	4.3868e-10	1.9947e-09	4.9776e-10	1.9962e-09	7.5566e-10	1.2543e-09	2.5612e-10	1.2709e-09	1.8542e-10	1.1579e-09	1.0435e-10	1.1588e-09	4.0049e-10	1.7215e-09	1.1323e-09	2.1514e-09	4.0112e-10	7.0345e-10	2.1585e-10	2.0157e-09	1.0496e-10	1.1752e-10	7.1188e-11
1.08884	17.118	1.1204	0.0011916	6.5033e-05	0.0017152	0.022655	0.0028344	0.025931	0.00017007	0.0049101	0.00053467	0.0050111	0.00072547	0.0030146	2.3689e-05	0.0002276	6.9167e-06	0.00015897	2.6518e-05	0.00045312	4.6146e-05	0.00018331	0.0001787	0.00030519	0.00026	0.0013864	1.1905e-06	5.153e-05	9.4957e-07	1.2265e-06	9.162e-08	1.9795e-07	1.2587e-08	7.4137e-08	1.3745e-08	3.8527e-08	1.2522e-08	4.124e-08	9.2058e-09	2.2664e-08	4.0985e-09	1.148e-08	1.3454e-09	4.4024e-09	2.2686e-09	6.5493e-09	2.1295e-09	5.7202e-09	1.2587e-09	6.7547e-09	1.4257e-09	8.2922e-09	1.5858e-09	3.9144e-09	9.4023e-10	9.7446e-09	8.7062e-10	2.6034e-09	6.1932e-10	2.31e-09	2.7318e-10	2.6072e-09	4.4812e-10	2.0377e-09	5.0849e-10	2.0392e-09	7.7194e-10	1.2813e-09	2.6164e-10	1.2983e-09	1.8942e-10	1.1829e-09	1.066e-10	1.1838e-09	4.0912e-10	1.7587e-09	1.1567e-09	2.1978e-09	4.0977e-10	7.1863e-10	2.2052e-10	2.0593e-09	1.0723e-10	1.2006e-10	7.2728e-11
1.10397	16.937	1.1115	0.0011863	6.5138e-05	0.0017096	0.022488	0.0028251	0.025781	0.00016938	0.0049058	0.00053139	0.0049728	0.00072049	0.0029924	2.3632e-05	0.00022647	6.9217e-06	0.000161	2.6481e-05	0.00045009	4.593e-05	0.0001824	0.0001775	0.00030326	0.0002581	0.001378	1.1895e-06	5.1249e-05	9.4387e-07	1.2191e-06	9.1063e-08	1.9675e-07	1.251e-08	7.369e-08	1.3662e-08	3.8295e-08	1.2447e-08	4.0991e-08	9.15e-09	2.2527e-08	4.0736e-09	1.1411e-08	1.3372e-09	4.3758e-09	2.2548e-09	6.5097e-09	2.1167e-09	5.6857e-09	1.2511e-09	6.7142e-09	1.4171e-09	8.2429e-09	1.5763e-09	3.8911e-09	9.3462e-10	9.6867e-09	8.6544e-10	2.5879e-09	6.1561e-10	2.2962e-09	2.7154e-10	2.5916e-09	4.4545e-10	2.0256e-09	5.0546e-10	2.0271e-09	7.6736e-10	1.2737e-09	2.6008e-10	1.2906e-09	1.883e-10	1.1759e-09	1.0597e-10	1.1768e-09	4.067e-10	1.7483e-09	1.1498e-09	2.1848e-09	4.0735e-10	7.1439e-10	2.1921e-10	2.0471e-09	1.066e-10	1.1936e-10	7.2302e-11
1.11931	16.359	1.0833	0.0011617	6.4167e-05	0.0016753	0.021932	0.0027707	0.025223	0.00016582	0.0048421	0.00051907	0.0048488	0.00070325	0.0029184	2.3169e-05	0.0002214	6.8081e-06	0.00016291	2.5987e-05	0.00043926	4.4942e-05	0.00017846	0.00017338	0.00029626	0.00025191	0.0013465	1.1686e-06	5.0097e-05	9.2232e-07	1.1913e-06	8.8978e-08	1.9225e-07	1.2224e-08	7.2007e-08	1.3349e-08	3.742e-08	1.2162e-08	4.0053e-08	8.9407e-09	2.2011e-08	3.9804e-09	1.115e-08	1.3066e-09	4.2757e-09	2.2033e-09	6.361e-09	2.0683e-09	5.5559e-09	1.2226e-09	6.561e-09	1.3848e-09	8.0553e-09	1.5404e-09	3.8025e-09	9.1332e-10	9.4662e-09	8.4573e-10	2.5289e-09	6.0157e-10	2.2439e-09	2.6535e-10	2.5326e-09	4.3529e-10	1.9795e-09	4.9395e-10	1.981e-09	7.4989e-10	1.2447e-09	2.5416e-10	1.2613e-09	1.8401e-10	1.1491e-09	1.0356e-10	1.1501e-09	3.9745e-10	1.7085e-09	1.1237e-09	2.1351e-09	3.9809e-10	6.9815e-10	2.1423e-10	2.0006e-09	1.0418e-10	1.1665e-10	7.0662e-11
1.13487	15.8	1.0557	0.0011374	6.3197e-05	0.0016414	0.021386	0.0027174	0.024678	0.00016231	0.0047805	0.00050696	0.0047272	0.0006863	0.0028457	2.271e-05	0.00021641	6.6949e-06	0.00016485	2.5496e-05	0.00042862	4.3968e-05	0.00017456	0.00016932	0.00028938	0.00024582	0.0013156	1.1478e-06	4.8964e-05	9.0103e-07	1.1639e-06	8.6927e-08	1.8782e-07	1.1942e-08	7.0351e-08	1.3042e-08	3.6559e-08	1.1882e-08	3.9132e-08	8.7348e-09	2.1504e-08	3.8887e-09	1.0893e-08	1.2765e-09	4.1773e-09	2.1525e-09	6.2146e-09	2.0206e-09	5.4282e-09	1.1945e-09	6.4104e-09	1.353e-09	7.8707e-09	1.505e-09	3.7153e-09	8.9238e-10	9.2493e-09	8.2634e-10	2.4709e-09	5.8777e-10	2.1924e-09	2.5926e-10	2.4745e-09	4.2531e-10	1.9341e-09	4.8263e-10	1.9356e-09	7.3272e-10	1.2162e-09	2.4834e-10	1.2324e-09	1.798e-10	1.1228e-09	1.0119e-10	1.1237e-09	3.8835e-10	1.6694e-09	1.098e-09	2.0863e-09	3.8898e-10	6.8218e-10	2.0934e-10	1.9549e-09	1.0179e-10	1.1399e-10	6.9049e-11
