"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	2.5991e+06	164590	1954.9	511.42	4263.7	0.19441	892.88	73.724	873.69	80.012	1605.8	1.0496	454.43	0.80915	8.7627	1.7717	234.11	0.39263	5.9112	0.5558	22.251	7.678	1370.9	18.223	44.485	0.44192	1.1034	0.073877	0.18758	0.011379	0.11602	0.015538	0.079111	0.011959	0.04026	0.0080993	0.020471	0.0016497	0.0083592	0.0038454	0.00086118	0.0026186	0.00087802	0.0031276	0.00040578	0.0091508	0.00064776	0.014175	0.0028272	0.012914	0.00096168	0.0097589	0.00098068	0.0024611	0.00039445	0.0019912	0.00050649	0.00020339	0.0010305	0.00015525	0.0010442	0.00020989	0.0005273	0.00010585	0.00048102	0.00010738	0.00043243	4.8881e-05	0.00054657	0.00010987	0.0016616	0.0016683	0.0033542	0.00056134	0.00056535	0.00051243	0.0057252	0.00034459	0.00011977	7.259e-05
1.01623	2.5705e+06	162270	1927.4	504.23	4204.3	0.19169	880.38	72.695	861.46	78.9	1583.4	1.035	448.13	0.79797	8.6416	1.7471	230.86	0.38725	5.8299	0.54814	21.947	7.572	1352.1	17.97	43.866	0.4358	1.0883	0.072872	0.18501	0.011224	0.11444	0.015327	0.078042	0.011798	0.03972	0.007991	0.020199	0.0016278	0.0082478	0.003795	0.00084964	0.0025837	0.00086644	0.0030861	0.00040042	0.0090306	0.00063924	0.013988	0.0027903	0.012743	0.00094906	0.0096312	0.00096748	0.002428	0.00038915	0.0019648	0.00049958	0.00020062	0.0010168	0.00015318	0.0010297	0.000207	0.00052007	0.00010444	0.00047464	0.0001059	0.00042646	4.8221e-05	0.00053922	0.0001084	0.0016391	0.0016456	0.0033092	0.00055382	0.00055769	0.00050555	0.0056483	0.00033997	0.00011814	7.1623e-05
1.03036	2.5422e+06	159970	1900.2	497.11	4145.3	0.189	868	71.671	849.35	77.798	1561.1	1.0205	441.87	0.78684	8.5216	1.7228	227.65	0.38193	5.7498	0.54056	21.645	7.4674	1333.4	17.72	43.254	0.42975	1.0734	0.071876	0.18247	0.01107	0.11288	0.015118	0.076988	0.011639	0.039186	0.0078837	0.01993	0.0016062	0.0081376	0.0037446	0.00083824	0.0025492	0.00085506	0.0030449	0.00039511	0.0089115	0.00063082	0.013803	0.0027533	0.012574	0.00093659	0.0095012	0.00095441	0.0023952	0.00038391	0.0019387	0.00049274	0.00019788	0.0010032	0.00015112	0.0010155	0.00020414	0.00051309	0.00010303	0.00046814	0.00010443	0.00042056	4.7573e-05	0.00053194	0.00010692	0.0016168	0.0016231	0.0032646	0.0005463	0.0005501	0.00049875	0.0055723	0.0003354	0.00011653	7.0663e-05
1.04467	2.514e+06	157700	1873.2	490.07	4086.8	0.18633	855.75	70.657	837.36	76.708	1539.2	1.0062	435.66	0.77582	8.4031	1.6986	224.47	0.37663	5.6705	0.53306	21.346	7.3641	1315	17.472	42.648	0.42376	1.0586	0.07089	0.17996	0.010918	0.11133	0.014912	0.075944	0.011482	0.038657	0.0077776	0.019663	0.0015845	0.0080284	0.0036939	0.00082694	0.0025153	0.00084378	0.0030042	0.00038989	0.0087928	0.00062248	0.013618	0.0027166	0.012408	0.00092423	0.0093721	0.00094146	0.0023629	0.00037874	0.0019128	0.00048597	0.00019516	0.0009896	0.00014905	0.0010013	0.00020132	0.00050616	0.00010165	0.00046162	0.00010298	0.00041483	4.6926e-05	0.00052477	0.00010546	0.0015944	0.0016011	0.0032203	0.00053883	0.00054259	0.00049198	0.005497	0.00033084	0.00011496	6.971e-05
1.05919	2.4862e+06	155450	1846.6	483.1	4028.8	0.18369	843.62	69.654	825.49	75.628	1517.4	0.99204	429.5	0.76491	8.2864	1.6748	221.34	0.37134	5.5919	0.52566	21.05	7.2618	1296.7	17.228	42.049	0.41787	1.0439	0.069914	0.17746	0.010768	0.1098	0.014707	0.07491	0.011325	0.038132	0.0076726	0.019399	0.001563	0.0079203	0.0036437	0.00081575	0.0024819	0.00083239	0.0029639	0.00038471	0.0086751	0.00061423	0.013435	0.00268	0.012243	0.00091196	0.0092442	0.00092866	0.0023309	0.00037364	0.0018872	0.00047927	0.00019252	0.00097607	0.00014697	0.00098733	0.00019858	0.0004993	0.00010028	0.00045516	0.00010153	0.00040919	4.6286e-05	0.00051753	0.00010401	0.0015727	0.0015794	0.003176	0.00053142	0.00053521	0.00048529	0.005422	0.0003263	0.00011341	6.8768e-05
1.07391	2.4585e+06	153220	1820.2	476.2	3971.4	0.18107	831.58	68.661	813.75	74.551	1495.9	0.97802	423.41	0.75411	8.1708	1.6511	218.23	0.36611	5.5141	0.51833	20.758	7.1605	1278.6	16.986	41.458	0.41203	1.0293	0.068947	0.175	0.010618	0.10829	0.014504	0.073885	0.01117	0.037614	0.0075686	0.019137	0.0015417	0.0078131	0.0035941	0.00080467	0.0024488	0.00082109	0.002924	0.00037955	0.0085588	0.00060607	0.013254	0.0026438	0.01208	0.00089979	0.0091176	0.00091602	0.0022994	0.0003686	0.0018615	0.00047265	0.0001899	0.00096252	0.0001449	0.00097354	0.00019588	0.00049253	9.8909e-05	0.00044875	0.00010011	0.00040358	4.5655e-05	0.00051038	0.00010257	0.0015512	0.0015577	0.0031322	0.00052408	0.00052789	0.00047867	0.0053473	0.00032179	0.00011187	6.7833e-05
1.08884	2.4311e+06	151020	1794.1	469.37	3914.5	0.17848	819.65	67.678	802.12	73.483	1474.5	0.96414	417.38	0.74341	8.0564	1.6277	215.15	0.36094	5.437	0.51108	20.467	7.0602	1260.7	16.746	40.873	0.40626	1.0149	0.06798	0.17255	0.01047	0.10678	0.014303	0.072868	0.011017	0.037101	0.0074657	0.018874	0.0015207	0.0077071	0.0035449	0.0007937	0.0024154	0.0008099	0.0028847	0.00037444	0.0084439	0.00059797	0.013075	0.002608	0.011918	0.00088764	0.0089926	0.00090354	0.0022682	0.0003636	0.0018356	0.00046622	0.0001873	0.00094889	0.00014285	0.00096014	0.00019319	0.00048583	9.7511e-05	0.0004424	9.873e-05	0.00039802	4.5022e-05	0.00050329	0.00010113	0.0015299	0.0015361	0.0030886	0.00051684	0.00052063	0.00047207	0.0052729	0.00031734	0.00011034	6.6893e-05
1.10397	2.4039e+06	148840	1768.2	462.61	3858.1	0.17592	807.83	66.706	790.6	72.427	1453.4	0.95035	411.42	0.73287	7.942	1.6047	212.1	0.35582	5.3597	0.50389	20.175	6.961	1242.8	16.509	40.294	0.40054	1.0006	0.067022	0.17013	0.010323	0.1053	0.014103	0.071861	0.010865	0.036593	0.0073637	0.018614	0.0014999	0.0076027	0.0034962	0.00078283	0.0023823	0.00079881	0.0028458	0.00036937	0.00833	0.00058992	0.012898	0.0025726	0.011757	0.00087534	0.0088691	0.00089123	0.0022373	0.00035865	0.0018099	0.00045981	0.00018473	0.00093541	0.00014083	0.00094692	0.00019055	0.00047899	9.6127e-05	0.00043618	9.7367e-05	0.00039254	4.4393e-05	0.00049625	9.9731e-05	0.0015086	0.0015147	0.0030456	0.00050971	0.00051344	0.0004655	0.0051995	0.00031293	0.00010882	6.5963e-05
1.11931	2.377e+06	146680	1742.6	455.92	3802.2	0.17338	796.15	65.743	779.16	71.381	1432.4	0.93665	405.51	0.72245	7.8287	1.5819	209.07	0.35074	5.2829	0.49678	19.887	6.8627	1225	16.274	39.72	0.39485	0.98645	0.066074	0.16774	0.010177	0.10382	0.013906	0.070864	0.010715	0.03609	0.0072627	0.018357	0.0014792	0.0074993	0.0034481	0.00077216	0.0023495	0.00078783	0.0028071	0.00036432	0.0082175	0.00058185	0.012723	0.0025377	0.011596	0.00086315	0.0087474	0.00087902	0.0022066	0.00035373	0.0017843	0.00045347	0.00018218	0.00092206	0.00013883	0.00093382	0.00018793	0.00047216	9.4754e-05	0.00043014	9.6011e-05	0.00038704	4.377e-05	0.00048924	9.8346e-05	0.0014874	0.0014934	0.0030033	0.00050263	0.00050632	0.00045896	0.005127	0.00030858	0.00010732	6.5034e-05
1.13487	2.3503e+06	144540	1717.3	449.3	3746.9	0.17087	784.58	64.791	767.85	70.347	1411.8	0.9231	399.67	0.71207	7.7165	1.5594	206.07	0.34572	5.2069	0.48971	19.601	6.7646	1207.4	16.04	39.153	0.38921	0.97246	0.065136	0.16537	0.010034	0.10236	0.013712	0.069877	0.010567	0.035592	0.0071623	0.018103	0.0014588	0.0073969	0.0034004	0.00076165	0.002317	0.00077697	0.0027687	0.00035933	0.0081061	0.00057385	0.01255	0.0025032	0.011434	0.00085108	0.0086269	0.00086693	0.0021762	0.00034877	0.0017591	0.00044718	0.00017962	0.0009089	0.00013688	0.00092089	0.00018526	0.00046539	9.3394e-05	0.00042413	9.4668e-05	0.00038158	4.3154e-05	0.0004824	9.6975e-05	0.0014665	0.0014724	0.0029615	0.00049562	0.00049924	0.00045252	0.0050553	0.00030429	0.00010582	6.4116e-05
