"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	25.862	1.6811	0.0017418	9.1724e-05	0.0024954	0.033855	0.0041126	0.038163	0.00024881	0.0068603	0.00079241	0.0075004	0.00108	0.0045042	3.4344e-05	0.00033523	9.8381e-06	0.00017203	3.8207e-05	0.00067432	6.774e-05	0.00026939	0.00026504	0.00045232	0.00038739	0.0020513	1.7062e-06	7.6038e-05	1.4016e-06	1.8115e-06	1.3484e-07	2.9106e-07	1.8506e-08	1.0872e-07	2.0197e-08	5.6479e-08	1.8378e-08	6.0535e-08	1.3529e-08	3.3306e-08	6.0271e-09	1.6868e-08	1.9772e-09	6.4648e-09	3.3329e-09	9.6102e-09	3.1274e-09	8.3778e-09	1.8433e-09	9.8721e-09	2.0818e-09	1.2057e-08	2.3146e-09	5.6998e-09	1.3704e-09	1.417e-08	1.2672e-09	3.7947e-09	9.0431e-10	3.3695e-09	3.9918e-10	3.7978e-09	6.5332e-10	2.9621e-09	7.3975e-10	2.9634e-09	1.1218e-09	1.8623e-09	3.8055e-10	1.8855e-09	2.7523e-10	1.7171e-09	1.5475e-10	1.7179e-09	5.9376e-10	2.5491e-09	1.6772e-09	3.1859e-09	5.9431e-10	1.0413e-09	3.1921e-10	2.9802e-09	1.5528e-10	1.732e-10	1.0486e-10
1.01623	26.557	1.7131	0.0017776	9.4238e-05	0.0025525	0.034523	0.0042019	0.038892	0.00025438	0.0069877	0.00080855	0.007645	0.0011013	0.0045932	3.5179e-05	0.00034267	1.0108e-05	0.00017436	3.918e-05	0.00068811	6.9199e-05	0.00027505	0.00027011	0.00046122	0.00039457	0.0020926	1.7493e-06	7.7639e-05	1.4299e-06	1.848e-06	1.3756e-07	2.9694e-07	1.888e-08	1.1089e-07	2.0606e-08	5.7604e-08	1.8745e-08	6.1749e-08	1.3803e-08	3.398e-08	6.1489e-09	1.7209e-08	2.0172e-09	6.5955e-09	3.4003e-09	9.8014e-09	3.1907e-09	8.5446e-09	1.88e-09	1.0069e-08	2.1233e-09	1.2297e-08	2.3608e-09	5.8135e-09	1.3977e-09	1.4453e-08	1.2925e-09	3.8704e-09	9.2234e-10	3.4367e-09	4.0714e-10	3.8736e-09	6.6635e-10	3.0213e-09	7.5452e-10	3.0226e-09	1.1442e-09	1.8995e-09	3.8815e-10	1.9232e-09	2.8073e-10	1.7514e-09	1.5784e-10	1.7522e-09	6.0562e-10	2.6001e-09	1.7108e-09	3.2496e-09	6.0618e-10	1.0621e-09	3.256e-10	3.0399e-09	1.5838e-10	1.7667e-10	1.0696e-10
1.03036	27.278	1.746	0.0018145	9.6839e-05	0.0026113	0.035211	0.0042939	0.039642	0.00026012	0.0071178	0.00082517	0.0077938	0.0011233	0.0046848	3.6042e-05	0.00035034	1.0387e-05	0.00017689	4.0185e-05	0.00070231	7.0702e-05	0.00028089	0.00027533	0.00047039	0.00040195	0.0021351	1.7938e-06	7.9288e-05	1.459e-06	1.8856e-06	1.4037e-07	3.03e-07	1.9265e-08	1.1311e-07	2.1025e-08	5.876e-08	1.9121e-08	6.2989e-08	1.4084e-08	3.4673e-08	6.2743e-09	1.7559e-08	2.0583e-09	6.728e-09	3.4693e-09	9.9982e-09	3.2549e-09	8.7163e-09	1.9178e-09	1.0271e-08	2.166e-09	1.2545e-08	2.4082e-09	5.9306e-09	1.4258e-09	1.4744e-08	1.3186e-09	3.9483e-09	9.4089e-10	3.5059e-09	4.1533e-10	3.9516e-09	6.7976e-10	3.0821e-09	7.6971e-10	3.0835e-09	1.1673e-09	1.9378e-09	3.9597e-10	1.962e-09	2.8638e-10	1.7867e-09	1.6102e-10	1.7876e-09	6.1783e-10	2.6525e-09	1.7453e-09	3.3152e-09	6.1841e-10	1.0836e-09	3.3217e-10	3.1012e-09	1.6158e-10	1.8024e-10	1.0912e-10
1.04467	28.03	1.7801	0.0018527	9.9547e-05	0.0026724	0.035924	0.0043892	0.040418	0.00026608	0.0072518	0.00084239	0.007948	0.001146	0.0047797	3.6939e-05	0.0003583	1.0677e-05	0.00017947	4.123e-05	0.00071703	7.2261e-05	0.00028694	0.00028074	0.00047988	0.00040958	0.0021791	1.84e-06	8.0997e-05	1.4891e-06	1.9245e-06	1.4327e-07	3.0925e-07	1.9662e-08	1.1542e-07	2.1454e-08	5.9958e-08	1.9511e-08	6.4272e-08	1.4372e-08	3.538e-08	6.4041e-09	1.7917e-08	2.1004e-09	6.865e-09	3.54e-09	1.0202e-08	3.3212e-09	8.894e-09	1.9569e-09	1.0481e-08	2.2103e-09	1.2802e-08	2.4574e-09	6.0518e-09	1.455e-09	1.5046e-08	1.3455e-09	4.0289e-09	9.601e-10	3.5775e-09	4.238e-10	4.0323e-09	6.9365e-10	3.1452e-09	7.8545e-10	3.1466e-09	1.1912e-09	1.9774e-09	4.0407e-10	2.0021e-09	2.9224e-10	1.8233e-09	1.6432e-10	1.8242e-09	6.3048e-10	2.7068e-09	1.781e-09	3.383e-09	6.3106e-10	1.1057e-09	3.3897e-10	3.1647e-09	1.6489e-10	1.8394e-10	1.1136e-10
1.05919	28.804	1.8148	0.0018916	0.00010232	0.0027348	0.036651	0.0044865	0.041208	0.00027216	0.0073882	0.00085995	0.008105	0.0011692	0.0048764	3.7856e-05	0.00036643	1.0975e-05	0.00018208	4.23e-05	0.00073204	7.3852e-05	0.00029312	0.00028624	0.00048955	0.00041735	0.002224	1.8873e-06	8.2741e-05	1.5198e-06	1.9642e-06	1.4623e-07	3.1554e-07	2.0062e-08	1.1777e-07	2.189e-08	6.1179e-08	1.9908e-08	6.558e-08	1.4664e-08	3.6099e-08	6.5343e-09	1.8281e-08	2.1431e-09	7.0047e-09	3.612e-09	1.041e-08	3.3888e-09	9.0752e-09	1.9968e-09	1.0695e-08	2.2553e-09	1.3063e-08	2.5075e-09	6.1753e-09	1.4847e-09	1.5353e-08	1.373e-09	4.1111e-09	9.7968e-10	3.6505e-09	4.3244e-10	4.1146e-09	7.078e-10	3.2094e-09	8.0149e-10	3.2109e-09	1.2155e-09	2.0178e-09	4.1232e-10	2.043e-09	2.9821e-10	1.8605e-09	1.6767e-10	1.8614e-09	6.4336e-10	2.7622e-09	1.8174e-09	3.4522e-09	6.4396e-10	1.1284e-09	3.4591e-10	3.2295e-09	1.6826e-10	1.877e-10	1.1364e-10
1.07391	29.608	1.8507	0.0019318	0.00010516	0.0027993	0.0374	0.0045869	0.042022	0.00027844	0.0075287	0.00087807	0.0082669	0.0011931	0.0049761	3.8805e-05	0.00037483	1.1284e-05	0.00018464	4.3409e-05	0.00074753	7.5494e-05	0.00029949	0.00029191	0.00049952	0.00042536	0.0022703	1.9364e-06	8.454e-05	1.5515e-06	2.0052e-06	1.4924e-07	3.2202e-07	2.0474e-08	1.2019e-07	2.234e-08	6.2438e-08	2.0317e-08	6.6929e-08	1.4966e-08	3.6841e-08	6.6686e-09	1.8657e-08	2.1872e-09	7.1488e-09	3.6862e-09	1.0624e-08	3.4585e-09	9.262e-09	2.0379e-09	1.0915e-08	2.3018e-09	1.3333e-08	2.5592e-09	6.3027e-09	1.5153e-09	1.567e-08	1.4013e-09	4.1959e-09	9.9987e-10	3.7257e-09	4.4135e-10	4.1995e-09	7.224e-10	3.2757e-09	8.1803e-10	3.2772e-09	1.2406e-09	2.0595e-09	4.2083e-10	2.0852e-09	3.0437e-10	1.899e-09	1.7114e-10	1.8999e-09	6.5665e-10	2.8193e-09	1.855e-09	3.5236e-09	6.5727e-10	1.1517e-09	3.5306e-10	3.2963e-09	1.7174e-10	1.9159e-10	1.1599e-10
1.08884	30.431	1.8869	0.0019724	0.00010806	0.0028647	0.03816	0.0046888	0.042847	0.00028482	0.0076712	0.00089643	0.0084309	0.0012173	0.0050772	3.9771e-05	0.00038336	1.1599e-05	0.00018717	4.4537e-05	0.00076323	7.716e-05	0.00030594	0.00029765	0.00050962	0.00043346	0.0023173	1.9862e-06	8.6366e-05	1.5836e-06	2.0466e-06	1.5228e-07	3.2859e-07	2.0891e-08	1.2265e-07	2.2796e-08	6.3714e-08	2.0732e-08	6.8295e-08	1.5271e-08	3.7593e-08	6.8046e-09	1.9038e-08	2.2318e-09	7.2947e-09	3.7614e-09	1.0841e-08	3.529e-09	9.4513e-09	2.0795e-09	1.1138e-08	2.3489e-09	1.3606e-08	2.6116e-09	6.4318e-09	1.5463e-09	1.5991e-08	1.43e-09	4.2818e-09	1.0203e-09	3.802e-09	4.5038e-10	4.2855e-09	7.3718e-10	3.3428e-09	8.3479e-10	3.3443e-09	1.266e-09	2.1017e-09	4.2945e-10	2.1279e-09	3.1061e-10	1.9379e-09	1.7465e-10	1.9388e-09	6.7012e-10	2.8771e-09	1.893e-09	3.5958e-09	6.7075e-10	1.1753e-09	3.603e-10	3.3639e-09	1.7526e-10	1.9553e-10	1.1838e-10
1.10397	30.1	1.8704	0.0019616	0.00010813	0.0028531	0.03785	0.0046682	0.042549	0.00028345	0.0076505	0.00089023	0.00836	0.001208	0.005036	3.9644e-05	0.00038117	1.1599e-05	0.00018925	4.444e-05	0.00075757	7.674e-05	0.00030419	0.00029538	0.00050599	0.00042996	0.0023015	1.9831e-06	8.5829e-05	1.5729e-06	2.0327e-06	1.512e-07	3.2627e-07	2.0744e-08	1.2178e-07	2.2635e-08	6.3265e-08	2.0586e-08	6.7814e-08	1.5163e-08	3.7327e-08	6.7565e-09	1.8903e-08	2.216e-09	7.2432e-09	3.7349e-09	1.0764e-08	3.5041e-09	9.3848e-09	2.0649e-09	1.106e-08	2.3324e-09	1.3511e-08	2.5933e-09	6.3868e-09	1.5355e-09	1.5879e-08	1.42e-09	4.2519e-09	1.0132e-09	3.7754e-09	4.4722e-10	4.2555e-09	7.3202e-10	3.3195e-09	8.2896e-10	3.321e-09	1.2572e-09	2.087e-09	4.2645e-10	2.1131e-09	3.0844e-10	1.9244e-09	1.7343e-10	1.9253e-09	6.6545e-10	2.8571e-09	1.8798e-09	3.5708e-09	6.6608e-10	1.1671e-09	3.578e-10	3.3406e-09	1.7404e-10	1.9417e-10	1.1756e-10
1.11931	29.064	1.8217	0.001919	0.00010641	0.0027937	0.036886	0.0045718	0.041565	0.00027727	0.0075293	0.00086893	0.0081454	0.0011782	0.0049077	3.8837e-05	0.00037236	1.1399e-05	0.00019111	4.3577e-05	0.00073877	7.503e-05	0.00029737	0.00028823	0.00049394	0.00041927	0.0022471	1.9467e-06	8.3836e-05	1.5357e-06	1.9848e-06	1.4759e-07	3.1848e-07	2.0249e-08	1.1888e-07	2.2095e-08	6.1757e-08	2.0095e-08	6.6196e-08	1.4801e-08	3.6437e-08	6.5952e-09	1.8452e-08	2.1631e-09	7.0704e-09	3.6458e-09	1.0508e-08	3.4205e-09	9.1611e-09	2.0157e-09	1.0796e-08	2.2769e-09	1.319e-08	2.5315e-09	6.2349e-09	1.4989e-09	1.5502e-08	1.3862e-09	4.1507e-09	9.8904e-10	3.6855e-09	4.3657e-10	4.1542e-09	7.146e-10	3.2405e-09	8.0924e-10	3.242e-09	1.2273e-09	2.0374e-09	4.1631e-10	2.0629e-09	3.0111e-10	1.8787e-09	1.6931e-10	1.8796e-09	6.4963e-10	2.7892e-09	1.8352e-09	3.486e-09	6.5025e-10	1.1394e-09	3.493e-10	3.2612e-09	1.6991e-10	1.8957e-10	1.1477e-10
1.13487	28.06	1.7739	0.0018769	0.00010469	0.002735	0.035941	0.0044772	0.040602	0.00027118	0.0074103	0.00084799	0.007935	0.0011489	0.0047819	3.8039e-05	0.00036368	1.1201e-05	0.00019303	4.2722e-05	0.00072032	7.3346e-05	0.00029064	0.0002812	0.00048209	0.00040872	0.0021938	1.9103e-06	8.1876e-05	1.4987e-06	1.9374e-06	1.4404e-07	3.1083e-07	1.9762e-08	1.1603e-07	2.1564e-08	6.0275e-08	1.9613e-08	6.4607e-08	1.4446e-08	3.5562e-08	6.4367e-09	1.8009e-08	2.1112e-09	6.9007e-09	3.5582e-09	1.0255e-08	3.3384e-09	8.9414e-09	1.9674e-09	1.0538e-08	2.2223e-09	1.2874e-08	2.4709e-09	6.0856e-09	1.463e-09	1.5131e-08	1.3531e-09	4.0513e-09	9.6534e-10	3.5972e-09	4.261e-10	4.0548e-09	6.9748e-10	3.163e-09	7.8987e-10	3.1645e-09	1.1979e-09	1.9887e-09	4.0634e-10	2.0135e-09	2.939e-10	1.8337e-09	1.6526e-10	1.8346e-09	6.3409e-10	2.7225e-09	1.7913e-09	3.4026e-09	6.3471e-10	1.1122e-09	3.4096e-10	3.1833e-09	1.6585e-10	1.8504e-10	1.1203e-10
