"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	1.3454	0.15654	0.00017978	9.2905e-06	0.00024543	0.0031512	0.00042429	0.0039651	2.4053e-05	0.00094889	7.6054e-05	0.0007037	0.00010314	0.00041966	3.2677e-06	3.1211e-05	9.4277e-07	6.5968e-05	3.6262e-06	6.2777e-05	6.615e-06	2.662e-05	2.652e-05	4.4551e-05	3.8546e-05	0.0002008	1.6895e-07	7.3133e-06	1.3918e-07	1.792e-07	1.3641e-08	2.963e-08	1.8846e-09	1.1256e-08	2.065e-09	5.8586e-09	1.8947e-09	6.233e-09	1.3818e-09	3.4028e-09	6.1297e-10	1.7253e-09	2.0191e-10	6.6386e-10	3.4117e-10	9.9185e-10	3.2095e-10	8.7334e-10	1.9225e-10	1.0407e-09	2.2045e-10	1.3055e-09	2.457e-10	6.1259e-10	1.4655e-10	1.5336e-09	1.3646e-10	4.0572e-10	9.5791e-11	3.5884e-10	4.2123e-11	4.0734e-10	6.9767e-11	3.2109e-10	7.9869e-11	3.2177e-10	1.2179e-10	2.0205e-10	4.1133e-11	2.0539e-10	2.9906e-11	1.8747e-10	1.6894e-11	1.879e-10	6.4906e-11	2.8045e-10	1.8416e-10	3.5033e-10	6.5187e-11	1.1474e-10	3.5352e-11	3.3043e-10	1.7167e-11	1.9516e-11	1.1848e-11
1.01623	1.3897	0.16032	0.00018452	9.5921e-06	0.00025229	0.0032296	0.00043528	0.0040578	2.4714e-05	0.00096864	7.799e-05	0.00072087	0.0001057	0.00043011	3.3639e-06	3.2064e-05	9.7343e-07	6.7156e-05	3.7371e-06	6.4383e-05	6.791e-06	2.7314e-05	2.7161e-05	4.5653e-05	3.9454e-05	0.00020586	1.7408e-07	7.5046e-06	1.4269e-07	1.8372e-07	1.3985e-08	3.0377e-08	1.9322e-09	1.1545e-08	2.1171e-09	6.0091e-09	1.9431e-09	6.3917e-09	1.4167e-09	3.4886e-09	6.2843e-10	1.7689e-09	2.07e-10	6.806e-10	3.4977e-10	1.0173e-09	3.2905e-10	8.9577e-10	1.9719e-10	1.0674e-09	2.2611e-10	1.3391e-09	2.52e-10	6.2832e-10	1.5032e-10	1.5729e-09	1.3996e-10	4.1614e-10	9.8251e-11	3.6806e-10	4.3204e-11	4.178e-10	7.1558e-11	3.2933e-10	8.192e-11	3.3003e-10	1.2491e-10	2.0724e-10	4.2189e-11	2.1067e-10	3.0674e-11	1.9229e-10	1.7328e-11	1.9272e-10	6.6572e-11	2.8765e-10	1.8888e-10	3.5933e-10	6.686e-11	1.1768e-10	3.6259e-11	3.3891e-10	1.7608e-11	2.0017e-11	1.2152e-11
1.03036	1.4357	0.16422	0.00018941	9.9053e-06	0.00025938	0.0033105	0.00044663	0.0041533	2.5397e-05	0.00098879	7.9991e-05	0.00073859	0.00010835	0.00044089	3.4637e-06	3.2947e-05	1.0053e-06	6.8248e-05	3.8521e-06	6.6042e-05	6.973e-06	2.8032e-05	2.7822e-05	4.6791e-05	4.0391e-05	0.00021108	1.7939e-07	7.7022e-06	1.4631e-07	1.8838e-07	1.434e-08	3.1149e-08	1.9812e-09	1.1844e-08	2.1709e-09	6.1645e-09	1.9934e-09	6.557e-09	1.4527e-09	3.5772e-09	6.4439e-10	1.8139e-09	2.1226e-10	6.9819e-10	3.5871e-10	1.0436e-09	3.3754e-10	9.1894e-10	2.0229e-10	1.095e-09	2.3195e-10	1.3737e-09	2.5852e-10	6.4456e-10	1.542e-10	1.6136e-09	1.4358e-10	4.269e-10	1.0079e-10	3.7757e-10	4.4321e-11	4.286e-10	7.3408e-11	3.3784e-10	8.4037e-11	3.3856e-10	1.2814e-10	2.1259e-10	4.3279e-11	2.1611e-10	3.1466e-11	1.9726e-10	1.7775e-11	1.977e-10	6.8293e-11	2.9508e-10	1.9377e-10	3.6861e-10	6.8589e-11	1.2073e-10	3.7197e-11	3.4767e-10	1.8063e-11	2.0534e-11	1.2466e-11
1.04467	1.4838	0.16827	0.0001945	1.0232e-05	0.00026676	0.0033945	0.00045841	0.0042523	2.6108e-05	0.0010095	8.2067e-05	0.00075697	0.00011109	0.00045207	3.5675e-06	3.3865e-05	1.0386e-06	6.9417e-05	3.9721e-06	6.7765e-05	7.1621e-06	2.8777e-05	2.8508e-05	4.7971e-05	4.1361e-05	0.0002165	1.8492e-07	7.9074e-06	1.5007e-07	1.9322e-07	1.4708e-08	3.1952e-08	2.0324e-09	1.2154e-08	2.2277e-09	6.3257e-09	2.0455e-09	6.7285e-09	1.4906e-09	3.6707e-09	6.6094e-10	1.8614e-09	2.178e-10	7.1645e-10	3.6809e-10	1.0709e-09	3.4636e-10	9.4297e-10	2.0758e-10	1.1237e-09	2.3802e-10	1.4096e-09	2.6528e-10	6.6142e-10	1.5823e-10	1.6558e-09	1.4733e-10	4.3806e-10	1.0343e-10	3.8744e-10	4.548e-11	4.398e-10	7.5328e-11	3.4668e-10	8.6234e-11	3.4741e-10	1.3149e-10	2.1815e-10	4.4411e-11	2.2176e-10	3.2289e-11	2.0242e-10	1.824e-11	2.0287e-10	7.0079e-11	3.028e-10	1.9883e-10	3.7825e-10	7.0382e-11	1.2388e-10	3.8169e-11	3.5676e-10	1.8535e-11	2.1071e-11	1.2792e-11
1.05919	1.5336	0.17241	0.0001997	1.057e-05	0.00027434	0.0034805	0.00047044	0.0043536	2.6837e-05	0.0010306	8.4194e-05	0.00077579	0.0001139	0.00046353	3.6743e-06	3.4807e-05	1.0728e-06	7.0851e-05	4.0955e-06	6.953e-05	7.356e-06	2.9541e-05	2.921e-05	4.9179e-05	4.2353e-05	0.00022206	1.9061e-07	8.1178e-06	1.5392e-07	1.9818e-07	1.5086e-08	3.2786e-08	2.0855e-09	1.2471e-08	2.2859e-09	6.4909e-09	2.0989e-09	6.9042e-09	1.5295e-09	3.7666e-09	6.7821e-10	1.91e-09	2.2348e-10	7.3517e-10	3.777e-10	1.0989e-09	3.5541e-10	9.676e-10	2.13e-10	1.153e-09	2.4424e-10	1.4464e-09	2.7221e-10	6.7869e-10	1.6237e-10	1.699e-09	1.5118e-10	4.495e-10	1.0613e-10	3.9756e-10	4.6668e-11	4.5129e-10	7.7295e-11	3.5573e-10	8.8486e-11	3.5648e-10	1.3493e-10	2.2385e-10	4.557e-11	2.2755e-10	3.3132e-11	2.077e-10	1.8716e-11	2.0817e-10	7.1908e-11	3.107e-10	2.0402e-10	3.8812e-10	7.2219e-11	1.2712e-10	3.9165e-11	3.6607e-10	1.9019e-11	2.1621e-11	1.3126e-11
1.07391	1.5856	0.17669	0.00020509	1.0926e-05	0.0002822	0.0035694	0.00048286	0.0044582	2.7593e-05	0.0010523	8.6396e-05	0.00079525	0.0001168	0.00047539	3.7852e-06	3.5783e-05	1.1085e-06	7.2328e-05	4.2238e-06	7.1357e-05	7.5568e-06	3.0332e-05	2.9935e-05	5.0429e-05	4.3378e-05	0.0002278	1.9652e-07	8.3355e-06	1.579e-07	2.033e-07	1.5482e-08	3.365e-08	2.1404e-09	1.28e-08	2.3461e-09	6.6618e-09	2.1542e-09	7.086e-09	1.5698e-09	3.8657e-09	6.9607e-10	1.9603e-09	2.2937e-10	7.5453e-10	3.8765e-10	1.1278e-09	3.6477e-10	9.9308e-10	2.1861e-10	1.1834e-09	2.5067e-10	1.4845e-09	2.7937e-10	6.9655e-10	1.6664e-10	1.7437e-09	1.5516e-10	4.6133e-10	1.0892e-10	4.0803e-10	4.7897e-11	4.6317e-10	7.9329e-11	3.6509e-10	9.0815e-11	3.6586e-10	1.3848e-10	2.2974e-10	4.677e-11	2.3354e-10	3.4004e-11	2.1317e-10	1.9209e-11	2.1364e-10	7.3801e-11	3.1888e-10	2.0939e-10	3.9834e-10	7.412e-11	1.3046e-10	4.0196e-11	3.7571e-10	1.9519e-11	2.2189e-11	1.3472e-11
1.08884	1.6391	0.18105	0.00021059	1.129e-05	0.00029022	0.0036601	0.00049553	0.0045646	2.8365e-05	0.0010744	8.8639e-05	0.00081507	0.00011977	0.00048747	3.8987e-06	3.6781e-05	1.1452e-06	7.3842e-05	4.3551e-06	7.3221e-05	7.7616e-06	3.1138e-05	3.0673e-05	5.1701e-05	4.4421e-05	0.00023365	2.0257e-07	8.5577e-06	1.6196e-07	2.0853e-07	1.5887e-08	3.453e-08	2.1964e-09	1.3134e-08	2.4075e-09	6.8361e-09	2.2106e-09	7.2714e-09	1.6109e-09	3.9669e-09	7.1428e-10	2.0116e-09	2.3537e-10	7.7427e-10	3.9779e-10	1.1573e-09	3.7432e-10	1.0191e-09	2.2433e-10	1.2143e-09	2.5722e-10	1.5233e-09	2.8668e-10	7.1477e-10	1.71e-10	1.7894e-09	1.5922e-10	4.734e-10	1.1177e-10	4.187e-10	4.915e-11	4.7528e-10	8.1404e-11	3.7464e-10	9.319e-11	3.7543e-10	1.421e-10	2.3575e-10	4.7993e-11	2.3965e-10	3.4894e-11	2.1874e-10	1.9711e-11	2.1923e-10	7.5731e-11	3.2722e-10	2.1487e-10	4.0875e-10	7.6058e-11	1.3387e-10	4.1247e-11	3.8553e-10	2.003e-11	2.277e-11	1.3824e-11
1.10397	1.6306	0.18037	0.00021061	1.1361e-05	0.00029047	0.0036486	0.00049652	0.0045637	2.8368e-05	0.0010809	8.8463e-05	0.00081225	0.00011944	0.00048593	3.9055e-06	3.6753e-05	1.1508e-06	7.5064e-05	4.3672e-06	7.304e-05	7.7574e-06	3.1112e-05	3.0605e-05	5.1586e-05	4.4278e-05	0.00023321	2.0324e-07	8.5467e-06	1.6165e-07	2.0813e-07	1.5864e-08	3.448e-08	2.1932e-09	1.3115e-08	2.404e-09	6.8261e-09	2.2073e-09	7.2608e-09	1.6085e-09	3.9611e-09	7.1324e-10	2.0086e-09	2.3503e-10	7.7314e-10	3.9721e-10	1.1557e-09	3.7377e-10	1.0176e-09	2.24e-10	1.2125e-09	2.5684e-10	1.521e-09	2.8626e-10	7.1372e-10	1.7075e-10	1.7867e-09	1.5898e-10	4.727e-10	1.1161e-10	4.1808e-10	4.9078e-11	4.7458e-10	8.1285e-11	3.7409e-10	9.3053e-11	3.7488e-10	1.4189e-10	2.354e-10	4.7922e-11	2.3929e-10	3.4842e-11	2.1842e-10	1.9682e-11	2.1891e-10	7.5619e-11	3.2674e-10	2.1455e-10	4.0815e-10	7.5946e-11	1.3368e-10	4.1186e-11	3.8496e-10	2e-11	2.2736e-11	1.3803e-11
1.11931	1.5835	0.17655	0.00020719	1.1244e-05	0.00028581	0.0035735	0.00049018	0.0044963	2.7887e-05	0.0010775	8.6773e-05	0.00079533	0.00011707	0.00047591	3.845e-06	3.6082e-05	1.1366e-06	7.6308e-05	4.3037e-06	7.1583e-05	7.6219e-06	3.0564e-05	3.0033e-05	5.0604e-05	4.3407e-05	0.00022882	2.005e-07	8.3894e-06	1.5862e-07	2.0422e-07	1.5573e-08	3.3847e-08	2.1529e-09	1.2874e-08	2.3598e-09	6.7007e-09	2.1668e-09	7.1274e-09	1.579e-09	3.8884e-09	7.0014e-10	1.9717e-09	2.3071e-10	7.5894e-10	3.8992e-10	1.1344e-09	3.669e-10	9.9887e-10	2.1988e-10	1.1903e-09	2.5213e-10	1.4931e-09	2.81e-10	7.006e-10	1.6761e-10	1.7539e-09	1.5606e-10	4.6402e-10	1.0956e-10	4.104e-10	4.8176e-11	4.6586e-10	7.9791e-11	3.6721e-10	9.1343e-11	3.6799e-10	1.3928e-10	2.3108e-10	4.7042e-11	2.349e-10	3.4202e-11	2.144e-10	1.9321e-11	2.1488e-10	7.4229e-11	3.2073e-10	2.1061e-10	4.0065e-10	7.455e-11	1.3122e-10	4.0429e-11	3.7788e-10	1.9632e-11	2.2318e-11	1.3549e-11
1.13487	1.5377	0.17279	0.00020379	1.1125e-05	0.00028118	0.0034993	0.00048391	0.0044303	2.7409e-05	0.001074	8.51e-05	0.00077864	0.00011473	0.00046601	3.7847e-06	3.5418e-05	1.1224e-06	7.7633e-05	4.2402e-06	7.0143e-05	7.4874e-06	3.0022e-05	2.9466e-05	4.9632e-05	4.2556e-05	0.00022448	1.978e-07	8.2337e-06	1.5568e-07	2.0038e-07	1.5285e-08	3.322e-08	2.113e-09	1.2636e-08	2.3161e-09	6.5766e-09	2.1266e-09	6.9954e-09	1.5497e-09	3.8163e-09	6.8717e-10	1.9352e-09	2.2644e-10	7.4488e-10	3.8269e-10	1.1134e-09	3.6011e-10	9.8036e-10	2.1581e-10	1.1682e-09	2.4745e-10	1.4654e-09	2.7579e-10	6.8762e-10	1.645e-10	1.7214e-09	1.5317e-10	4.5542e-10	1.0753e-10	4.0279e-10	4.7283e-11	4.5723e-10	7.8312e-11	3.604e-10	8.965e-11	3.6117e-10	1.367e-10	2.2679e-10	4.617e-11	2.3054e-10	3.3568e-11	2.1043e-10	1.8962e-11	2.109e-10	7.2853e-11	3.1478e-10	2.067e-10	3.9322e-10	7.3168e-11	1.2879e-10	3.9679e-11	3.7088e-10	1.9268e-11	2.1904e-11	1.3298e-11
