"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	1.4651	0.16965	0.00019297	9.9891e-06	0.0002646	0.0034152	0.00045754	0.0042753	2.5973e-05	0.0010107	8.2181e-05	0.00076205	0.0001115	0.00045477	3.5338e-06	3.3824e-05	1.0189e-06	6.9237e-05	3.9225e-06	6.8034e-05	7.1363e-06	2.8686e-05	2.8546e-05	4.8023e-05	4.1512e-05	0.00021657	1.8203e-07	7.9009e-06	1.4991e-07	1.9309e-07	1.4668e-08	3.1843e-08	2.0253e-09	1.2079e-08	2.2184e-09	6.2856e-09	2.0339e-09	6.6918e-09	1.4846e-09	3.6558e-09	6.5881e-10	1.8534e-09	2.1693e-10	7.1289e-10	3.6647e-10	1.0646e-09	3.4468e-10	9.3657e-10	2.0616e-10	1.1149e-09	2.3607e-10	1.3953e-09	2.6305e-10	6.5513e-10	1.568e-10	1.639e-09	1.4591e-10	4.341e-10	1.0258e-10	3.8407e-10	4.5122e-11	4.357e-10	7.4654e-11	3.4312e-10	8.538e-11	3.438e-10	1.3013e-10	2.159e-10	4.3967e-11	2.1939e-10	3.1951e-11	2.0021e-10	1.8042e-11	2.0063e-10	6.9309e-11	2.9931e-10	1.9657e-10	3.739e-10	6.9588e-11	1.2244e-10	3.7707e-11	3.5241e-10	1.8313e-11	2.0785e-11	1.2616e-11
1.01623	1.5134	0.17366	0.00019796	1.0309e-05	0.00027186	0.0034984	0.00046918	0.0043736	2.6674e-05	0.0010313	8.4234e-05	0.00078027	0.00011422	0.00046586	3.6362e-06	3.4732e-05	1.0515e-06	7.0586e-05	4.0405e-06	6.974e-05	7.3228e-06	2.9421e-05	2.9223e-05	4.9189e-05	4.2471e-05	0.00022193	1.8747e-07	8.1037e-06	1.5362e-07	1.9787e-07	1.5031e-08	3.2632e-08	2.0755e-09	1.2383e-08	2.2734e-09	6.4437e-09	2.0849e-09	6.8589e-09	1.5214e-09	3.7464e-09	6.7513e-10	1.8994e-09	2.2231e-10	7.3056e-10	3.7555e-10	1.0914e-09	3.5322e-10	9.6013e-10	2.1135e-10	1.143e-09	2.4201e-10	1.4304e-09	2.6967e-10	6.7162e-10	1.6075e-10	1.6803e-09	1.4958e-10	4.4502e-10	1.0516e-10	3.9374e-10	4.6257e-11	4.4667e-10	7.6533e-11	3.5176e-10	8.7529e-11	3.5245e-10	1.334e-10	2.2133e-10	4.5073e-11	2.2492e-10	3.2756e-11	2.0525e-10	1.8496e-11	2.0568e-10	7.1054e-11	3.0684e-10	2.0152e-10	3.8332e-10	7.134e-11	1.2552e-10	3.8657e-11	3.6128e-10	1.8774e-11	2.1308e-11	1.2934e-11
1.03036	1.5638	0.17781	0.0002031	1.0641e-05	0.00027938	0.0035844	0.0004812	0.004475	2.7399e-05	0.0010524	8.6354e-05	0.00079907	0.00011702	0.0004773	3.7422e-06	3.5671e-05	1.0854e-06	7.1927e-05	4.1629e-06	7.1503e-05	7.5156e-06	3.018e-05	2.9921e-05	5.0392e-05	4.3459e-05	0.00022746	1.931e-07	8.3132e-06	1.5745e-07	2.028e-07	1.5406e-08	3.3446e-08	2.1273e-09	1.2696e-08	2.3301e-09	6.6069e-09	2.1377e-09	7.0326e-09	1.5593e-09	3.8399e-09	6.9198e-10	1.9469e-09	2.2785e-10	7.4905e-10	3.8496e-10	1.119e-09	3.6215e-10	9.8445e-10	2.167e-10	1.1719e-09	2.4814e-10	1.4666e-09	2.765e-10	6.8864e-10	1.6482e-10	1.7229e-09	1.5337e-10	4.563e-10	1.0782e-10	4.0372e-10	4.7429e-11	4.5799e-10	7.8472e-11	3.6067e-10	8.9748e-11	3.6139e-10	1.3679e-10	2.2694e-10	4.6216e-11	2.3062e-10	3.3586e-11	2.1046e-10	1.8965e-11	2.109e-10	7.2855e-11	3.1462e-10	2.0663e-10	3.9303e-10	7.3149e-11	1.287e-10	3.9637e-11	3.7044e-10	1.925e-11	2.1849e-11	1.3262e-11
1.04467	1.6164	0.1821	0.00020844	1.0987e-05	0.0002872	0.0036735	0.00049367	0.0045798	2.8153e-05	0.0010743	8.8554e-05	0.00081856	0.00011993	0.00048918	3.8527e-06	3.6647e-05	1.1208e-06	7.3255e-05	4.2905e-06	7.3332e-05	7.7159e-06	3.0969e-05	3.0645e-05	5.164e-05	4.4483e-05	0.00023319	1.9896e-07	8.5307e-06	1.6142e-07	2.0791e-07	1.5795e-08	3.4293e-08	2.1812e-09	1.3022e-08	2.3899e-09	6.7763e-09	2.1925e-09	7.2128e-09	1.5992e-09	3.9381e-09	7.0945e-10	1.9967e-09	2.3368e-10	7.6824e-10	3.9483e-10	1.1477e-09	3.7143e-10	1.0097e-09	2.2225e-10	1.202e-09	2.545e-10	1.5043e-09	2.8359e-10	7.063e-10	1.6905e-10	1.7671e-09	1.573e-10	4.68e-10	1.1059e-10	4.1407e-10	4.8645e-11	4.6973e-10	8.0484e-11	3.6992e-10	9.2049e-11	3.7065e-10	1.4029e-10	2.3277e-10	4.7401e-11	2.3653e-10	3.4447e-11	2.1586e-10	1.9451e-11	2.1631e-10	7.4724e-11	3.2269e-10	2.1193e-10	4.0312e-10	7.5025e-11	1.32e-10	4.0654e-11	3.7995e-10	1.9744e-11	2.241e-11	1.3602e-11
1.05919	1.6708	0.18649	0.00021391	1.1345e-05	0.00029523	0.0037648	0.00050644	0.004687	2.8926e-05	0.0010965	9.0807e-05	0.00083851	0.0001229	0.00050134	3.9662e-06	3.7648e-05	1.1573e-06	7.4503e-05	4.4218e-06	7.5206e-05	7.9211e-06	3.1777e-05	3.1385e-05	5.2916e-05	4.553e-05	0.00023906	2.05e-07	8.7537e-06	1.6549e-07	2.1315e-07	1.6193e-08	3.517e-08	2.237e-09	1.3355e-08	2.451e-09	6.9497e-09	2.2486e-09	7.3974e-09	1.6401e-09	4.0389e-09	7.276e-10	2.0478e-09	2.3966e-10	7.879e-10	4.0493e-10	1.1771e-09	3.8093e-10	1.0355e-09	2.2794e-10	1.2327e-09	2.6102e-10	1.5428e-09	2.9085e-10	7.2438e-10	1.7337e-10	1.8123e-09	1.6133e-10	4.7998e-10	1.1342e-10	4.2467e-10	4.9891e-11	4.8176e-10	8.2545e-11	3.794e-10	9.4407e-11	3.8015e-10	1.4389e-10	2.3873e-10	4.8615e-11	2.4259e-10	3.533e-11	2.2138e-10	1.995e-11	2.2185e-10	7.6638e-11	3.3096e-10	2.1736e-10	4.1344e-10	7.6947e-11	1.3539e-10	4.1695e-11	3.8968e-10	2.025e-11	2.2984e-11	1.3951e-11
1.07391	1.7276	0.19104	0.00021957	1.172e-05	0.00030354	0.0038592	0.00051964	0.0047976	2.9727e-05	0.0011191	9.3139e-05	0.00085913	0.00012598	0.00051391	4.084e-06	3.8686e-05	1.1952e-06	7.5807e-05	4.5582e-06	7.7146e-05	8.1337e-06	3.2613e-05	3.215e-05	5.4237e-05	4.6611e-05	0.00024514	2.1126e-07	8.9844e-06	1.697e-07	2.1857e-07	1.6611e-08	3.6078e-08	2.2948e-09	1.37e-08	2.5143e-09	7.1291e-09	2.3066e-09	7.5883e-09	1.6825e-09	4.1431e-09	7.4637e-10	2.1007e-09	2.4584e-10	8.0824e-10	4.1538e-10	1.2075e-09	3.9076e-10	1.0623e-09	2.3383e-10	1.2646e-09	2.6776e-10	1.5826e-09	2.9836e-10	7.4309e-10	1.7785e-10	1.8591e-09	1.655e-10	4.9238e-10	1.1635e-10	4.3564e-10	5.1179e-11	4.942e-10	8.4677e-11	3.892e-10	9.6845e-11	3.8997e-10	1.476e-10	2.4489e-10	4.9871e-11	2.4886e-10	3.6242e-11	2.271e-10	2.0465e-11	2.2758e-10	7.8618e-11	3.3951e-10	2.2297e-10	4.2413e-10	7.8935e-11	1.3888e-10	4.2773e-11	3.9975e-10	2.0773e-11	2.3578e-11	1.4311e-11
1.08884	1.7861	0.19566	0.00022534	1.2105e-05	0.00031203	0.0039553	0.00053311	0.0049103	3.0545e-05	0.0011418	9.5514e-05	0.00088013	0.00012911	0.00052672	4.2044e-06	3.9745e-05	1.2341e-06	7.7155e-05	4.6977e-06	7.9123e-05	8.3504e-06	3.3465e-05	3.2928e-05	5.558e-05	4.7711e-05	0.00025133	2.1767e-07	9.2197e-06	1.7398e-07	2.2409e-07	1.7036e-08	3.7003e-08	2.3536e-09	1.4051e-08	2.5787e-09	7.3119e-09	2.3658e-09	7.7829e-09	1.7256e-09	4.2494e-09	7.6551e-10	2.1545e-09	2.5215e-10	8.2896e-10	4.2603e-10	1.2385e-09	4.0078e-10	1.0895e-09	2.3983e-10	1.297e-09	2.7463e-10	1.6233e-09	3.0602e-10	7.6216e-10	1.8242e-10	1.9069e-09	1.6974e-10	5.0501e-10	1.1933e-10	4.4681e-10	5.2492e-11	5.0688e-10	8.685e-11	3.9919e-10	9.9331e-11	3.9998e-10	1.5139e-10	2.5118e-10	5.115e-11	2.5525e-10	3.7172e-11	2.3293e-10	2.099e-11	2.3342e-10	8.0636e-11	3.4822e-10	2.287e-10	4.3501e-10	8.0961e-11	1.4245e-10	4.3871e-11	4.1001e-10	2.1307e-11	2.4183e-11	1.4679e-11
1.10397	1.7771	0.19483	0.00022526	1.2175e-05	0.00031216	0.003941	0.00053395	0.004908	3.0534e-05	0.0011476	9.528e-05	0.00087667	0.00012871	0.00052481	4.2099e-06	3.9697e-05	1.2396e-06	7.8573e-05	4.7086e-06	7.889e-05	8.3422e-06	3.3422e-05	3.2839e-05	5.5432e-05	4.7536e-05	0.00025073	2.1829e-07	9.2035e-06	1.7358e-07	2.2356e-07	1.7003e-08	3.693e-08	2.349e-09	1.4023e-08	2.5737e-09	7.2976e-09	2.3611e-09	7.7676e-09	1.7222e-09	4.241e-09	7.64e-10	2.1503e-09	2.5165e-10	8.2733e-10	4.252e-10	1.236e-09	3.9999e-10	1.0874e-09	2.3936e-10	1.2945e-09	2.7409e-10	1.6201e-09	3.0542e-10	7.6068e-10	1.8206e-10	1.9031e-09	1.6941e-10	5.0403e-10	1.191e-10	4.4594e-10	5.2389e-11	5.059e-10	8.668e-11	3.9841e-10	9.9137e-11	3.992e-10	1.511e-10	2.5069e-10	5.1051e-11	2.5475e-10	3.71e-11	2.3248e-10	2.095e-11	2.3297e-10	8.0479e-11	3.4755e-10	2.2825e-10	4.3417e-10	8.0804e-11	1.4217e-10	4.3786e-11	4.0922e-10	2.1265e-11	2.4137e-11	1.465e-11
1.11931	1.726	0.19062	0.00022148	1.2043e-05	0.00030703	0.0038581	0.00052688	0.0048339	3.0003e-05	0.001143	9.3418e-05	0.00085802	0.00012609	0.00051375	4.1427e-06	3.8954e-05	1.2238e-06	7.9969e-05	4.638e-06	7.728e-05	8.1928e-06	3.2819e-05	3.2209e-05	5.4353e-05	4.6579e-05	0.00024591	2.1525e-07	9.0302e-06	1.7025e-07	2.1926e-07	1.6682e-08	3.6233e-08	2.3047e-09	1.3759e-08	2.5251e-09	7.16e-09	2.3166e-09	7.6211e-09	1.6897e-09	4.161e-09	7.4959e-10	2.1098e-09	2.469e-10	8.1173e-10	4.1718e-10	1.2127e-09	3.9245e-10	1.0669e-09	2.3484e-10	1.2701e-09	2.6893e-10	1.5896e-09	2.9966e-10	7.4634e-10	1.7863e-10	1.8673e-09	1.6622e-10	4.9453e-10	1.1685e-10	4.3754e-10	5.1401e-11	4.9636e-10	8.5047e-11	3.909e-10	9.7269e-11	3.9168e-10	1.4825e-10	2.4597e-10	5.0089e-11	2.4995e-10	3.6401e-11	2.281e-10	2.0555e-11	2.2858e-10	7.8963e-11	3.41e-10	2.2396e-10	4.2599e-10	7.9282e-11	1.3949e-10	4.2961e-11	4.0151e-10	2.0865e-11	2.3682e-11	1.4375e-11
1.13487	1.6762	0.18646	0.00021774	1.191e-05	0.00030192	0.0037762	0.00051988	0.0047614	2.9476e-05	0.0011391	9.1576e-05	0.00083963	0.00012351	0.00050283	4.0759e-06	3.8218e-05	1.2079e-06	8.1361e-05	4.5674e-06	7.569e-05	8.0447e-06	3.2222e-05	3.1585e-05	5.3286e-05	4.5642e-05	0.00024114	2.1225e-07	8.8586e-06	1.6701e-07	2.1504e-07	1.6365e-08	3.5544e-08	2.2608e-09	1.3497e-08	2.4771e-09	7.0239e-09	2.2725e-09	7.4762e-09	1.6576e-09	4.0819e-09	7.3533e-10	2.0696e-09	2.4221e-10	7.9629e-10	4.0924e-10	1.1896e-09	3.8499e-10	1.0466e-09	2.3038e-10	1.2459e-09	2.6381e-10	1.5594e-09	2.9397e-10	7.3216e-10	1.7523e-10	1.8318e-09	1.6306e-10	4.8513e-10	1.1463e-10	4.2922e-10	5.0425e-11	4.8693e-10	8.3431e-11	3.8348e-10	9.5421e-11	3.8424e-10	1.4543e-10	2.4129e-10	4.9137e-11	2.452e-10	3.571e-11	2.2377e-10	2.0164e-11	2.2424e-10	7.7463e-11	3.3453e-10	2.197e-10	4.179e-10	7.7776e-11	1.3685e-10	4.2145e-11	3.9389e-10	2.0469e-11	2.3233e-11	1.4102e-11
