"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	8.5759	0.59805	0.00062944	3.3047e-05	0.000895	0.012044	0.0015033	0.013995	8.9006e-05	0.0027675	0.00028316	0.0026712	0.00038565	0.0016025	1.2257e-05	0.00011925	3.5147e-06	0.00011237	1.363e-05	0.00023988	2.4269e-05	9.6688e-05	9.5311e-05	0.00016226	0.00013919	0.00073518	6.1259e-07	2.718e-05	5.0344e-07	6.5029e-07	4.8572e-08	1.0495e-07	6.6732e-09	3.9309e-08	7.2876e-09	2.0427e-08	6.6398e-09	2.1867e-08	4.8809e-09	1.2016e-08	2.1729e-09	6.0868e-09	7.1329e-10	2.3342e-09	1.2028e-09	3.4727e-09	1.1291e-09	3.0326e-09	6.673e-10	3.5803e-09	7.5561e-10	4.3931e-09	8.4045e-10	2.0741e-09	4.9824e-10	5.1627e-09	4.613e-10	1.3796e-09	3.2824e-10	1.2242e-09	1.448e-10	1.3815e-09	2.3747e-10	1.0795e-09	2.6941e-10	1.0803e-09	4.0895e-10	6.7882e-10	1.3862e-10	6.8776e-10	1.0035e-10	6.2658e-10	5.6467e-11	6.2708e-10	2.1671e-10	9.3146e-10	6.1265e-10	1.164e-09	2.1704e-10	3.8061e-10	1.1678e-10	1.0905e-09	5.6788e-11	6.3562e-11	3.8501e-11
1.01623	8.8123	0.60988	0.000643	3.3979e-05	0.00091615	0.01229	0.0015369	0.014272	9.1065e-05	0.0028201	0.00028914	0.0027247	0.00039355	0.0016354	1.2564e-05	0.00012199	3.6137e-06	0.00011409	1.3987e-05	0.00024497	2.481e-05	9.8797e-05	9.7209e-05	0.00016558	0.00014188	0.00075055	6.2853e-07	2.7773e-05	5.1398e-07	6.639e-07	4.9591e-08	1.0715e-07	6.8133e-09	4.013e-08	7.4407e-09	2.0854e-08	6.7786e-09	2.2325e-08	4.9834e-09	1.2269e-08	2.2185e-09	6.2147e-09	7.2828e-10	2.3833e-09	1.2281e-09	3.5452e-09	1.1528e-09	3.0959e-09	6.8124e-10	3.6552e-09	7.7142e-10	4.4853e-09	8.5804e-10	2.1176e-09	5.0868e-10	5.271e-09	4.7097e-10	1.4085e-09	3.3511e-10	1.2498e-09	1.4783e-10	1.4105e-09	2.4245e-10	1.1022e-09	2.7506e-10	1.103e-09	4.1753e-10	6.9306e-10	1.4153e-10	7.022e-10	1.0245e-10	6.3973e-10	5.7653e-11	6.4024e-10	2.2126e-10	9.5102e-10	6.2552e-10	1.1885e-09	2.216e-10	3.886e-10	1.1923e-10	1.1134e-09	5.7982e-11	6.49e-11	3.9312e-11
1.03036	9.0577	0.62206	0.00065696	3.4944e-05	0.00093799	0.012545	0.0015715	0.014558	9.319e-05	0.0028737	0.0002953	0.0027798	0.00040169	0.0016692	1.2882e-05	0.00012481	3.7162e-06	0.00011578	1.4357e-05	0.0002502	2.5369e-05	0.00010097	9.9163e-05	0.000169	0.00014464	0.00076638	6.4501e-07	2.8384e-05	5.2484e-07	6.7792e-07	5.0641e-08	1.0942e-07	6.9576e-09	4.0975e-08	7.5983e-09	2.1293e-08	6.9214e-09	2.2795e-08	5.089e-09	1.2529e-08	2.2655e-09	6.3462e-09	7.4371e-10	2.4335e-09	1.2541e-09	3.6199e-09	1.1771e-09	3.1612e-09	6.9561e-10	3.7324e-09	7.8771e-10	4.5802e-09	8.7616e-10	2.1624e-09	5.1943e-10	5.3825e-09	4.8092e-10	1.4383e-09	3.4219e-10	1.2762e-09	1.5095e-10	1.4403e-09	2.4757e-10	1.1255e-09	2.8087e-10	1.1263e-09	4.2637e-10	7.0773e-10	1.4452e-10	7.1706e-10	1.0462e-10	6.5328e-10	5.8873e-11	6.538e-10	2.2595e-10	9.7117e-10	6.3877e-10	1.2137e-09	2.263e-10	3.9684e-10	1.2176e-10	1.137e-09	5.9211e-11	6.6278e-11	4.0147e-11
1.04467	9.3137	0.63468	0.00067144	3.5949e-05	0.00096066	0.012808	0.0016073	0.014854	9.5397e-05	0.0029287	0.0003017	0.0028369	0.00041013	0.0017042	1.3212e-05	0.00012774	3.823e-06	0.00011752	1.4741e-05	0.00025564	2.5948e-05	0.00010322	0.00010119	0.00017254	0.0001475	0.00078278	6.6214e-07	2.9018e-05	5.3608e-07	6.9244e-07	5.1728e-08	1.1177e-07	7.1068e-09	4.1851e-08	7.7605e-09	2.1748e-08	7.0693e-09	2.3282e-08	5.1977e-09	1.2796e-08	2.3142e-09	6.4817e-09	7.596e-10	2.4855e-09	1.2808e-09	3.6973e-09	1.2023e-09	3.2288e-09	7.1048e-10	3.8123e-09	8.0458e-10	4.6785e-09	8.9493e-10	2.2087e-09	5.3056e-10	5.498e-09	4.9124e-10	1.4691e-09	3.4952e-10	1.3036e-09	1.5418e-10	1.4712e-09	2.5288e-10	1.1496e-09	2.869e-10	1.1505e-09	4.3552e-10	7.2292e-10	1.4762e-10	7.3246e-10	1.0687e-10	6.6731e-10	6.0138e-11	6.6785e-10	2.308e-10	9.9205e-10	6.525e-10	1.2398e-09	2.3116e-10	4.0537e-10	1.2438e-10	1.1615e-09	6.0484e-11	6.7706e-11	4.1012e-11
1.05919	9.5773	0.64755	0.00068621	3.698e-05	0.00098383	0.013077	0.001644	0.015155	9.7651e-05	0.0029847	0.00030822	0.002895	0.00041873	0.00174	1.355e-05	0.00013074	3.9326e-06	0.00011941	1.5135e-05	0.00026118	2.6539e-05	0.00010553	0.00010325	0.00017615	0.00015041	0.00079952	6.7969e-07	2.9665e-05	5.4756e-07	7.0726e-07	5.2838e-08	1.1415e-07	7.2583e-09	4.2745e-08	7.926e-09	2.2213e-08	7.2201e-09	2.3779e-08	5.3085e-09	1.3069e-08	2.3635e-09	6.6199e-09	7.758e-10	2.5385e-09	1.3081e-09	3.7762e-09	1.2279e-09	3.2978e-09	7.2566e-10	3.8938e-09	8.2179e-10	4.7788e-09	9.1409e-10	2.2561e-09	5.4193e-10	5.6159e-09	5.0177e-10	1.5006e-09	3.5699e-10	1.3315e-09	1.5748e-10	1.5027e-09	2.5829e-10	1.1743e-09	2.9305e-10	1.1752e-09	4.4486e-10	7.3842e-10	1.5079e-10	7.4817e-10	1.0916e-10	6.8163e-10	6.1428e-11	6.8218e-10	2.3576e-10	1.0133e-09	6.6651e-10	1.2664e-09	2.3612e-10	4.1407e-10	1.2705e-10	1.1865e-09	6.1784e-11	6.9163e-11	4.1895e-11
1.07391	9.8515	0.66082	0.00070146	3.8045e-05	0.0010078	0.013354	0.0016819	0.015466	9.9982e-05	0.0030422	0.00031495	0.0029551	0.00042761	0.0017769	1.39e-05	0.00013384	4.0464e-06	0.00012129	1.5544e-05	0.00026691	2.715e-05	0.0001079	0.00010538	0.00017988	0.00015342	0.00081678	6.9787e-07	3.0333e-05	5.5941e-07	7.2256e-07	5.3976e-08	1.1661e-07	7.4147e-09	4.3667e-08	8.0968e-09	2.2692e-08	7.3759e-09	2.4291e-08	5.4229e-09	1.3351e-08	2.4144e-09	6.7626e-09	7.9251e-10	2.5932e-09	1.3363e-09	3.8576e-09	1.2544e-09	3.369e-09	7.4133e-10	3.978e-09	8.3956e-10	4.8823e-09	9.3385e-10	2.3049e-09	5.5365e-10	5.7375e-09	5.1263e-10	1.533e-09	3.6471e-10	1.3603e-09	1.6088e-10	1.5352e-09	2.6388e-10	1.1997e-09	2.994e-10	1.2006e-09	4.545e-10	7.5442e-10	1.5405e-10	7.6439e-10	1.1153e-10	6.9641e-10	6.276e-11	6.9697e-10	2.4087e-10	1.0353e-09	6.8096e-10	1.2939e-09	2.4124e-10	4.2306e-10	1.2981e-10	1.2122e-09	6.3125e-11	7.0667e-11	4.2806e-11
1.08884	10.132	0.67427	0.00071692	3.9131e-05	0.0010322	0.013635	0.0017204	0.015782	0.00010235	0.0031003	0.00032178	0.003016	0.00043661	0.0018144	1.4257e-05	0.00013698	4.1626e-06	0.00012319	1.596e-05	0.00027271	2.777e-05	0.00011031	0.00010753	0.00018366	0.00015646	0.0008343	7.1639e-07	3.1011e-05	5.7142e-07	7.3807e-07	5.5129e-08	1.1911e-07	7.5732e-09	4.4602e-08	8.27e-09	2.3178e-08	7.5338e-09	2.4811e-08	5.5389e-09	1.3636e-08	2.466e-09	6.9073e-09	8.0946e-10	2.6487e-09	1.3649e-09	3.9403e-09	1.2812e-09	3.4412e-09	7.5722e-10	4.0633e-09	8.5758e-10	4.9874e-09	9.539e-10	2.3544e-09	5.6555e-10	5.8609e-09	5.2365e-10	1.566e-09	3.7254e-10	1.3895e-09	1.6433e-10	1.5682e-09	2.6955e-10	1.2255e-09	3.0584e-10	1.2265e-09	4.6428e-10	7.7065e-10	1.5736e-10	7.8084e-10	1.1393e-10	7.114e-10	6.4111e-11	7.1198e-10	2.4605e-10	1.0576e-09	6.9563e-10	1.3217e-09	2.4644e-10	4.3217e-10	1.3261e-10	1.2384e-09	6.4485e-11	7.2193e-11	4.3731e-11
1.10397	10.029	0.66888	0.00071369	3.9193e-05	0.0010288	0.013535	0.0017152	0.015697	0.00010193	0.0031001	0.00031979	0.0029928	0.0004336	0.001801	1.4222e-05	0.0001363	4.1655e-06	0.00012502	1.5937e-05	0.00027089	2.764e-05	0.00010977	0.00010681	0.00018249	0.00015531	0.00082926	7.1581e-07	3.0842e-05	5.6799e-07	7.3362e-07	5.4792e-08	1.1838e-07	7.527e-09	4.4332e-08	8.2196e-09	2.3038e-08	7.488e-09	2.4661e-08	5.5051e-09	1.3553e-08	2.451e-09	6.8652e-09	8.0453e-10	2.6326e-09	1.3566e-09	3.9163e-09	1.2734e-09	3.4204e-09	7.5264e-10	4.0388e-09	8.5242e-10	4.9575e-09	9.4816e-10	2.3403e-09	5.6215e-10	5.8259e-09	5.2052e-10	1.5566e-09	3.703e-10	1.3812e-09	1.6334e-10	1.5588e-09	2.6793e-10	1.2182e-09	3.04e-10	1.2192e-09	4.615e-10	7.6605e-10	1.5642e-10	7.7618e-10	1.1324e-10	7.0716e-10	6.3729e-11	7.0774e-10	2.4459e-10	1.0514e-09	6.9149e-10	1.3139e-09	2.4497e-10	4.2961e-10	1.3182e-10	1.231e-09	6.4102e-11	7.1767e-11	4.3473e-11
1.11931	9.6905	0.65193	0.00069886	3.8607e-05	0.0010081	0.0132	0.0016829	0.015366	9.979e-05	0.0030641	0.00031238	0.0029182	0.00042322	0.0017564	1.3943e-05	0.00013325	4.0971e-06	0.00012677	1.5639e-05	0.00026437	2.7045e-05	0.00010739	0.00010432	0.00017828	0.00015159	0.0008103	7.0323e-07	3.0149e-05	5.5501e-07	7.1687e-07	5.3535e-08	1.1567e-07	7.3545e-09	4.3317e-08	8.0313e-09	2.2511e-08	7.3166e-09	2.4096e-08	5.379e-09	1.3243e-08	2.3948e-09	6.7079e-09	7.8609e-10	2.5723e-09	1.3255e-09	3.8267e-09	1.2443e-09	3.3421e-09	7.3543e-10	3.9465e-09	8.3295e-10	4.8445e-09	9.2651e-10	2.2869e-09	5.4932e-10	5.6931e-09	5.0865e-10	1.521e-09	3.6184e-10	1.3496e-09	1.5961e-10	1.5232e-09	2.6181e-10	1.1905e-09	2.9707e-10	1.1914e-09	4.5099e-10	7.4859e-10	1.5286e-10	7.585e-10	1.1066e-10	6.9105e-10	6.2277e-11	6.9162e-10	2.3902e-10	1.0274e-09	6.7575e-10	1.284e-09	2.3939e-10	4.1983e-10	1.2882e-10	1.203e-09	6.2644e-11	7.0137e-11	4.2485e-11
1.13487	9.3624	0.63532	0.00068423	3.8022e-05	0.00098772	0.012872	0.0016512	0.015043	9.7673e-05	0.0030286	0.00030508	0.002845	0.00041302	0.0017127	1.3667e-05	0.00013024	4.029e-06	0.00012854	1.5344e-05	0.00025796	2.6458e-05	0.00010504	0.00010188	0.00017414	0.00014792	0.00079166	6.9068e-07	2.9466e-05	5.4218e-07	7.0036e-07	5.23e-08	1.13e-07	7.1849e-09	4.232e-08	7.8461e-09	2.1992e-08	7.148e-09	2.3541e-08	5.255e-09	1.2937e-08	2.3395e-09	6.5533e-09	7.6797e-10	2.513e-09	1.295e-09	3.7385e-09	1.2156e-09	3.2652e-09	7.185e-10	3.8558e-09	8.138e-10	4.7334e-09	9.0522e-10	2.2344e-09	5.3671e-10	5.5624e-09	4.9697e-10	1.4861e-09	3.5352e-10	1.3186e-09	1.5594e-10	1.4882e-09	2.558e-10	1.1631e-09	2.9025e-10	1.164e-09	4.4064e-10	7.3141e-10	1.4935e-10	7.411e-10	1.0813e-10	6.7521e-10	6.0849e-11	6.7576e-10	2.3354e-10	1.0039e-09	6.6026e-10	1.2545e-09	2.3391e-10	4.1021e-10	1.2587e-10	1.1755e-09	6.1209e-11	6.8533e-11	4.1514e-11
