"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90	Z=92
1.0023	272550	27761	346.23	95.287	804.54	0.03667	161.6	13.634	162.54	16.019	334.63	0.2311	102.08	0.19146	2.1529	0.42542	56.101	0.097486	1.4804	0.14018	5.5657	1.9448	348.47	4.725	11.564	0.11844	0.30126	0.020568	0.052829	0.0032306	0.033369	0.0044804	0.023041	0.0034967	0.01183	0.0023871	0.00606	0.00048993	0.0024998	0.0011602	0.00026064	0.00079851	0.00026851	0.00096223	0.00012538	0.0028409	0.0002018	0.0044465	0.00088645	0.0040652	0.00030329	0.0030908	0.00031095	0.00078144	0.00012536	0.00063519	0.00016262	6.5451e-05	0.00033408	5.0458e-05	0.00034117	6.8823e-05	0.00017347	3.4908e-05	0.00015963	3.5736e-05	0.00014452	1.6386e-05	0.0001839	3.7076e-05	0.00056295	0.00056638	0.0011426	0.00019161	0.0001937	0.00017618	0.0019747	0.0001191	4.2347e-05	2.5821e-05
1.01623	270420	27530	343.21	94.412	797.45	0.036338	160.21	13.515	161.09	15.87	331.31	0.2288	101.07	0.18945	2.1294	0.42081	55.501	0.096417	1.464	0.13861	5.5037	1.9227	344.55	4.6691	11.427	0.11705	0.29787	0.020331	0.052199	0.0031922	0.032964	0.0044261	0.022763	0.0034544	0.011689	0.0023578	0.0059871	0.00048403	0.0024699	0.0011459	0.00025764	0.00078905	0.00026524	0.00095076	0.0001239	0.0028057	0.00019938	0.0043909	0.0008754	0.0040156	0.00029961	0.0030522	0.0003071	0.00077179	0.00012381	0.00062749	0.00016064	6.4655e-05	0.00033017	4.9866e-05	0.00033701	6.7985e-05	0.00017138	3.4505e-05	0.0001578	3.5294e-05	0.00014275	1.6191e-05	0.00018172	3.6631e-05	0.00055607	0.00055955	0.0011289	0.00018931	0.00019133	0.00017412	0.0019515	0.0001177	4.1839e-05	2.5517e-05
1.03036	268300	27299	340.19	93.539	790.29	0.036007	158.82	13.392	159.63	15.721	328.01	0.22651	100.04	0.18741	2.106	0.41622	54.905	0.095348	1.4476	0.13704	5.4421	1.9008	340.65	4.6134	11.29	0.11566	0.29446	0.020096	0.051573	0.0031541	0.032563	0.0043723	0.022486	0.0034124	0.011548	0.0023287	0.0059144	0.00047817	0.0024397	0.001132	0.00025454	0.00077963	0.00026188	0.00093938	0.00012244	0.0027708	0.00019698	0.0043357	0.00086438	0.0039666	0.00029597	0.0030137	0.00030329	0.00076223	0.00012228	0.00061984	0.00015868	6.3865e-05	0.00032628	4.9275e-05	0.00033288	6.7156e-05	0.00016938	3.4104e-05	0.00015588	3.4855e-05	0.00014099	1.5998e-05	0.00017955	3.6173e-05	0.00054927	0.0005528	0.0011153	0.00018699	0.00018897	0.00017203	0.0019284	0.00011628	4.1342e-05	2.5197e-05
1.04467	266190	27068	337.17	92.668	782.87	0.035676	157.42	13.269	158.18	15.572	324.72	0.22423	98.988	0.18538	2.0827	0.41166	54.307	0.094274	1.4312	0.13548	5.3808	1.879	336.78	4.5583	11.154	0.1143	0.29097	0.019863	0.050951	0.0031163	0.032164	0.0043188	0.02221	0.0033709	0.011404	0.0023002	0.0058423	0.00047248	0.00241	0.0011188	0.00025148	0.00076999	0.00025855	0.00092814	0.00012091	0.0027371	0.00019462	0.0042818	0.00085345	0.003918	0.00029235	0.0029761	0.00029951	0.00075276	0.00012077	0.0006122	0.00015673	6.3082e-05	0.0003224	4.8682e-05	0.00032878	6.6334e-05	0.0001674	3.3705e-05	0.00015393	3.4422e-05	0.00013929	1.5806e-05	0.00017737	3.5726e-05	0.0005426	0.0005461	0.0011017	0.00018471	0.00018664	0.00016998	0.0019051	0.00011488	4.0848e-05	2.4876e-05
1.05919	264080	26837	334.16	91.799	775.46	0.035343	156.03	13.146	156.73	15.424	321.44	0.22195	97.944	0.18335	2.0593	0.40713	53.712	0.093183	1.415	0.13392	5.3199	1.8573	332.93	4.5048	11.021	0.11299	0.28751	0.019625	0.050335	0.0030784	0.031768	0.0042654	0.021937	0.0033298	0.011262	0.0022721	0.0057708	0.00046688	0.0023806	0.0011055	0.00024844	0.00076015	0.0002554	0.00091703	0.00011936	0.0027037	0.00019226	0.0042287	0.00084285	0.0038698	0.00028869	0.0029388	0.00029577	0.00074339	0.00011927	0.0006046	0.00015479	6.2318e-05	0.0003185	4.8082e-05	0.00032472	6.5553e-05	0.00016544	3.3308e-05	0.000152	3.3992e-05	0.00013761	1.5616e-05	0.00017512	3.5281e-05	0.00053599	0.00053946	0.0010881	0.0001824	0.00018441	0.00016795	0.001882	0.00011348	4.0362e-05	2.4556e-05
1.07391	261980	26605	331.14	90.931	768.07	0.035011	154.61	13.024	155.28	15.271	318.17	0.21969	96.905	0.18134	2.0361	0.40262	53.119	0.092104	1.3988	0.13237	5.2594	1.8357	329.11	4.4518	10.891	0.11168	0.28407	0.019388	0.049724	0.0030409	0.031374	0.0042125	0.021666	0.003289	0.011122	0.0022441	0.0056999	0.00046133	0.0023515	0.001092	0.00024543	0.0007504	0.00025228	0.000906	0.00011785	0.0026705	0.00018989	0.004176	0.00083233	0.003822	0.00028502	0.0029018	0.00029206	0.00073416	0.0001178	0.00059703	0.00015288	6.157e-05	0.00031462	4.7483e-05	0.00032071	6.4778e-05	0.00016347	3.2912e-05	0.00015009	3.3566e-05	0.00013594	1.5425e-05	0.00017293	3.4842e-05	0.00052942	0.00053281	0.0010745	0.00018011	0.00018217	0.0001659	0.0018589	0.00011207	3.9866e-05	2.4244e-05
1.08884	259890	26374	328.13	90.065	760.69	0.03468	153.16	12.901	153.84	15.117	314.89	0.21743	95.866	0.17933	2.013	0.39813	52.527	0.091034	1.3828	0.13083	5.1989	1.8143	325.31	4.3988	10.762	0.11038	0.28066	0.01915	0.049116	0.0030039	0.030983	0.0041599	0.021398	0.0032481	0.010985	0.0022162	0.0056315	0.00045556	0.0023224	0.0010786	0.00024244	0.00074115	0.00024918	0.00089452	0.00011635	0.0026378	0.00018749	0.0041238	0.00082191	0.0037733	0.00028135	0.0028651	0.00028841	0.00072502	0.00011632	0.00058938	0.00015103	6.0827e-05	0.00031067	4.6888e-05	0.00031686	6.4008e-05	0.00016154	3.2494e-05	0.0001482	3.3156e-05	0.00013429	1.5229e-05	0.00017076	3.4412e-05	0.00052291	0.00052616	0.0010609	0.0001779	0.00017996	0.00016386	0.0018358	0.0001107	3.9353e-05	2.3935e-05
1.10397	257810	26142	325.13	89.202	753.26	0.034349	151.71	12.779	152.38	14.964	311.61	0.21514	94.827	0.17733	1.9895	0.39363	51.935	0.089971	1.3663	0.1293	5.1368	1.7931	321.44	4.3462	10.633	0.10905	0.27727	0.018913	0.048514	0.0029663	0.030594	0.0041082	0.021133	0.0032069	0.010848	0.0021886	0.0055637	0.00044986	0.0022928	0.0010654	0.00023946	0.00073199	0.00024611	0.0008829	0.00011487	0.0026054	0.00018507	0.0040722	0.00081159	0.0037248	0.00027773	0.0028289	0.0002848	0.00071588	0.00011486	0.00058195	0.0001492	6.009e-05	0.00030676	4.6299e-05	0.00031307	6.3238e-05	0.00015951	3.2079e-05	0.00014634	3.2751e-05	0.00013263	1.5036e-05	0.00016862	3.3986e-05	0.00051634	0.00051954	0.0010476	0.00017572	0.00017778	0.00016183	0.0018131	0.00010934	3.8839e-05	2.3629e-05
1.11931	255740	25911	322.12	88.34	745.85	0.034019	150.26	12.657	150.88	14.812	308.34	0.21281	93.794	0.17534	1.9661	0.38916	51.338	0.088915	1.3498	0.12779	5.0751	1.7719	317.58	4.2939	10.505	0.10773	0.2739	0.018679	0.047913	0.0029289	0.030209	0.0040567	0.020869	0.0031662	0.010712	0.0021612	0.0054955	0.00044425	0.0022635	0.0010523	0.0002364	0.00072291	0.00024306	0.00087154	0.00011343	0.002573	0.00018267	0.004021	0.00080138	0.0036762	0.00027417	0.0027932	0.00028119	0.00070681	0.0001134	0.00057459	0.00014737	5.9355e-05	0.00030288	4.5717e-05	0.0003093	6.2483e-05	0.00015747	3.1669e-05	0.00014454	3.2347e-05	0.00013092	1.4845e-05	0.00016651	3.3562e-05	0.00050985	0.0005129	0.0010348	0.00017355	0.00017556	0.00015979	0.0017907	0.00010801	3.8332e-05	2.3318e-05
1.13487	253680	25679	319.13	87.48	738.46	0.03369	148.82	12.536	149.39	14.66	305.07	0.21049	92.765	0.17331	1.9428	0.38472	50.743	0.087866	1.3334	0.12627	5.0139	1.7506	313.72	4.2411	10.378	0.10641	0.27057	0.018446	0.047315	0.0028918	0.02983	0.0040053	0.020605	0.0031261	0.010577	0.0021343	0.0054254	0.00043868	0.0022344	0.0010392	0.00023329	0.0007139	0.00024005	0.00086026	0.00011201	0.0025406	0.00018028	0.0039702	0.00079125	0.0036287	0.00027064	0.0027578	0.00027761	0.00069778	0.00011194	0.00056729	0.00014557	5.8616e-05	0.00029905	4.5154e-05	0.00030555	6.1693e-05	0.00015544	3.1262e-05	0.00014275	3.1946e-05	0.00012924	1.4656e-05	0.00016443	3.3142e-05	0.00050331	0.00050632	0.0010219	0.00017142	0.00017337	0.0001578	0.0017686	0.00010673	3.7836e-05	2.3012e-05
