70.1600037, 78.0500031, 2011-12-20 00:05:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
16.1900005, -6.88999987, 2011-12-20 00:30:00, 6.1068876599374988, 3.5903984074501238, 1.9432192976402973, 0.36247663888566706, 0.37426241433813345, 0.19510413760315259, 0.16396860536360691, 0.12516907921700238, 0.10212985042645784, 0.11561996981424016, 0.70651581702829702E-1, 0.43172870614505143E-1
-111.150002, -79.6999969, 2011-12-20 00:55:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
-175.860001, 3.98000002, 2011-12-20 01:20:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
70.1399994, 80.7900009, 2011-12-20 01:45:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
-8.00000000, -1.67999995, 2011-12-20 02:10:00, 12.592992636513145, 12.495450370607841, 6.3703635818939119, 1.6916292862703131, 1.1382587821202605, 1.1165521447651372, 0.70046388655953251, 0.60400794556869641, 0.75643382025702977, 0.69471701308287948, 0.49485246092473290, 0.38349954533245523
-105.720001, -81.2500000, 2011-12-20 02:35:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
159.940002, -1.16999996, 2011-12-20 03:00:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
78.8399963, 80.9300003, 2011-12-20 03:25:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
-32.2000008, 3.52999997, 2011-12-20 03:50:00, 160.91050104836313, 63.261776226454458, 20.941834920051861, 11.426601472123821, 8.7625616734499090, 12.524713146092381, 10.071997125407961, 5.7601466644143784, 2.9660099796586792, 1.7401308712976515, 1.1214089158784191, 0.67869177532031699
-99.1200027, -79.9400024, 2011-12-20 04:15:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
135.740005, -6.38000011, 2011-12-20 04:40:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
80.0100021, 78.3899994, 2011-12-20 05:05:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
-56.3899994, 8.73999977, 2011-12-20 05:30:00, 15.361883914223995, 13.798473451743121, 8.2546870226565261, 2.2074250482830848, 2.1035680512682120, 1.0885246388738778, 1.3228671659817337, 1.3484624401769452, 1.0560650962290197, 0.78868769655926485, 0.47617883731376764, 0.29669877425142488
-104.070000, -76.5500031, 2011-12-20 05:55:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
111.559998, -11.5799999, 2011-12-20 06:20:00, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31, -0.99999999999999996E+31
